CLIENT_ID,DIGITAL_CLIENT,HOME_OWNER,OWN_INSURANCE_CAR,CLIENTE_DIGITAL,MESES_CONSECUTIVOS,MESES_TOTALES,TASA_RETENCION,SEGMENTO_FIDELIDAD
ES182203944Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182203963Q,true,false,false,SI,11,12,91.66666666666666,ALTA_FIDELIDAD
ES182204110K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182204137M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182204311I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182204322W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182204365C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182204377I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182204380R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182204502I,false,false,false,NO,13,15,86.66666666666667,ALTA_FIDELIDAD
ES182204549U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182204569K,false,false,false,NO,63,70,90.0,ALTA_FIDELIDAD
ES182204594Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182204613B,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182204646Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182204667B,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182204739O,false,false,false,NO,8,9,88.88888888888889,ALTA_FIDELIDAD
ES182204745U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182204759X,false,false,false,NO,18,20,90.0,ALTA_FIDELIDAD
ES182204906V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182204925C,false,false,false,NO,72,80,90.0,ALTA_FIDELIDAD
ES182204951U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182204992Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205010H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205035B,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182205039W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205053L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205068F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205102U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205108F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205125P,false,false,false,NO,37,41,90.2439024390244,ALTA_FIDELIDAD
ES182205129S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205155S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205187J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205217A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205223Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205267D,false,false,false,NO,5,6,83.33333333333334,ALTA_FIDELIDAD
ES182205292B,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205324Z,false,false,false,NO,10,11,90.9090909090909,ALTA_FIDELIDAD
ES182205349S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205383W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205416R,true,false,false,SI,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182205438V,true,false,false,SI,10,12,83.33333333333334,ALTA_FIDELIDAD
ES182205457S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205490F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205517E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205519Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205631I,false,false,false,NO,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182205699Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205704B,false,false,false,NO,6,7,85.71428571428571,ALTA_FIDELIDAD
ES182205734P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205746F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205762I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205778A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205818U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205859M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182205870D,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182205937O,false,false,false,NO,15,17,88.23529411764706,ALTA_FIDELIDAD
ES182205959O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182206027K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182206045U,false,false,false,NO,15,17,88.23529411764706,ALTA_FIDELIDAD
ES182206048K,false,false,false,NO,8,9,88.88888888888889,ALTA_FIDELIDAD
ES182206057W,true,false,false,SI,9,10,90.0,ALTA_FIDELIDAD
ES182206065Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182206092V,false,false,false,NO,39,43,90.69767441860465,ALTA_FIDELIDAD
ES182206105X,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182206140V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182206149A,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182206205O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182206214Y,false,false,false,NO,44,49,89.79591836734694,ALTA_FIDELIDAD
ES182206239T,false,false,false,NO,6,7,85.71428571428571,ALTA_FIDELIDAD
ES182206260J,false,false,false,NO,16,18,88.88888888888889,ALTA_FIDELIDAD
ES182206266J,false,false,false,NO,10,11,90.9090909090909,ALTA_FIDELIDAD
ES182206287D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182206288B,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182206337K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182206344L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182206444A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182206471D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182206487A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182206503Y,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182206543T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182206562U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182206570B,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182206622S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182206692Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182206808M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182206868E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182206893N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182207058J,false,false,false,NO,84,93,90.32258064516128,ALTA_FIDELIDAD
ES182207074E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182207081T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182207183J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182207282Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182207329F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182207352P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182207375T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182207379Q,false,false,false,NO,8,9,88.88888888888889,ALTA_FIDELIDAD
ES182207401T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182207466X,false,false,false,NO,7,8,87.5,ALTA_FIDELIDAD
ES182207499Q,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182207503L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182207571T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182207576G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182207580G,false,false,false,NO,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182207594T,false,false,false,NO,9,10,90.0,ALTA_FIDELIDAD
ES182207604Q,false,false,false,NO,85,95,89.47368421052632,ALTA_FIDELIDAD
ES182207610X,false,false,false,NO,14,16,87.5,ALTA_FIDELIDAD
ES182207670U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182207696V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182207719M,true,false,false,SI,9,10,90.0,ALTA_FIDELIDAD
ES182207822Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182207843S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182207897U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182207946X,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182207964F,false,false,false,NO,19,21,90.47619047619048,ALTA_FIDELIDAD
ES182208018S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182208063Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182208094Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182208109J,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182208124J,true,false,false,SI,13,15,86.66666666666667,ALTA_FIDELIDAD
ES182208171K,false,false,false,NO,9,10,90.0,ALTA_FIDELIDAD
ES182208201X,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182208204J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182208266C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182208367M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182208486Y,false,false,false,NO,4,5,80.0,ALTA_FIDELIDAD
ES182208558Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182208624I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182208634S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182208638Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182208652X,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182208657R,false,false,false,NO,11,12,91.66666666666666,ALTA_FIDELIDAD
ES182208684M,false,false,false,NO,17,19,89.47368421052632,ALTA_FIDELIDAD
ES182208746S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182208756C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182208758M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182208778L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182208841N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182208848C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182208890K,false,false,false,NO,64,72,88.88888888888889,ALTA_FIDELIDAD
ES182208896A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182209066V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182209104I,false,false,false,NO,5,6,83.33333333333334,ALTA_FIDELIDAD
ES182209145M,false,false,false,NO,82,91,90.10989010989012,ALTA_FIDELIDAD
ES182209191O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182209200N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182209214J,false,false,false,NO,7,8,87.5,ALTA_FIDELIDAD
ES182209230D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182209244R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182209254K,false,false,false,NO,9,10,90.0,ALTA_FIDELIDAD
ES182209256M,false,false,false,NO,77,86,89.53488372093024,ALTA_FIDELIDAD
ES182209284T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182209297Z,false,false,false,NO,6,7,85.71428571428571,ALTA_FIDELIDAD
ES182209319H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182209409E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182209427X,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182209460X,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182209491N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182209619X,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182209650Y,false,false,false,NO,22,25,88.0,ALTA_FIDELIDAD
ES182209732E,false,false,false,NO,36,40,90.0,ALTA_FIDELIDAD
ES182209746E,false,false,false,NO,6,7,85.71428571428571,ALTA_FIDELIDAD
ES182209756L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182209788N,false,false,false,NO,20,22,90.9090909090909,ALTA_FIDELIDAD
ES182209816K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182209831U,false,false,false,NO,21,23,91.30434782608695,ALTA_FIDELIDAD
ES182209910D,false,false,false,NO,76,85,89.41176470588236,ALTA_FIDELIDAD
ES182209915L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182210027O,false,false,false,NO,35,39,89.74358974358975,ALTA_FIDELIDAD
ES182210083U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182210092W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182210162O,true,false,false,SI,7,8,87.5,ALTA_FIDELIDAD
ES182210207Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182210208T,false,false,false,NO,73,81,90.12345679012346,ALTA_FIDELIDAD
ES182210237N,false,false,false,NO,9,11,81.81818181818183,ALTA_FIDELIDAD
ES182210261H,false,false,false,NO,12,14,85.71428571428571,ALTA_FIDELIDAD
ES182210264P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182210281R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182210321E,false,false,false,NO,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182210354Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182210396L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182210422V,false,false,false,NO,13,15,86.66666666666667,ALTA_FIDELIDAD
ES182210469A,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182210621P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182210656U,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182210724Y,false,false,false,NO,15,17,88.23529411764706,ALTA_FIDELIDAD
ES182210755V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182210796O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182210840X,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182210854U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182210883J,false,false,false,NO,9,10,90.0,ALTA_FIDELIDAD
ES182210899P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182210910V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182210944C,false,false,false,NO,20,22,90.9090909090909,ALTA_FIDELIDAD
ES182211029S,false,false,false,NO,6,7,85.71428571428571,ALTA_FIDELIDAD
ES182211057Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182211071R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182211127J,false,false,false,NO,83,92,90.21739130434783,ALTA_FIDELIDAD
ES182211138R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182211179S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182211352W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182211386D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182211427Q,false,false,false,NO,9,10,90.0,ALTA_FIDELIDAD
ES182211438A,false,false,false,NO,31,34,91.17647058823529,ALTA_FIDELIDAD
ES182211463P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182211479U,true,false,false,SI,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182211544Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182211584W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182211649O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182211652V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182211686C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182211707J,false,false,false,NO,7,8,87.5,ALTA_FIDELIDAD
ES182211708B,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182211826A,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182211937R,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182211951A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182211961U,false,false,false,NO,21,24,87.5,ALTA_FIDELIDAD
ES182211963M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182211967V,false,false,false,NO,85,94,90.42553191489363,ALTA_FIDELIDAD
ES182211976S,false,false,false,NO,7,8,87.5,ALTA_FIDELIDAD
ES182212003Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182212043A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182212135H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182212148O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182212243N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182212246L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182212268Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182212314W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182212350C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182212366A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182212428C,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182212435B,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182212455I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182212457L,false,false,false,NO,6,7,85.71428571428571,ALTA_FIDELIDAD
ES182212468R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182212498S,true,false,false,SI,8,9,88.88888888888889,ALTA_FIDELIDAD
ES182212546A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182212599F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182212608H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182212644I,false,false,false,NO,11,12,91.66666666666666,ALTA_FIDELIDAD
ES182212769I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182212808T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182212832Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182212931I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182212986R,false,false,false,NO,79,88,89.77272727272727,ALTA_FIDELIDAD
ES182213001U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213005R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213017L,false,false,false,NO,9,10,90.0,ALTA_FIDELIDAD
ES182213023R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213050J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213053S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213086L,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182213088K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213093Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213102N,false,false,false,NO,5,6,83.33333333333334,ALTA_FIDELIDAD
ES182213187U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213218A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213262C,false,false,false,NO,4,5,80.0,ALTA_FIDELIDAD
ES182213286A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213367V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213373V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213376B,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213379F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213395Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213425I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213441P,false,false,false,NO,8,9,88.88888888888889,ALTA_FIDELIDAD
ES182213443Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213463J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213486C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213614V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213672Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213692L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213861W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213880V,false,false,false,NO,25,28,89.28571428571429,ALTA_FIDELIDAD
ES182213889B,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213911V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213969Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182213994N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182214019J,false,false,false,NO,13,15,86.66666666666667,ALTA_FIDELIDAD
ES182214035O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182214186N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182214215Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182214352O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182214354Q,false,false,false,NO,7,8,87.5,ALTA_FIDELIDAD
ES182214437W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182214498S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182214509P,false,false,false,NO,10,11,90.9090909090909,ALTA_FIDELIDAD
ES182214511L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182214522U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182214540I,false,false,false,NO,20,22,90.9090909090909,ALTA_FIDELIDAD
ES182214602X,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182214623E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182214645D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182214730G,false,false,false,NO,32,35,91.42857142857143,ALTA_FIDELIDAD
ES182214841C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182214881P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182214905A,false,false,false,NO,9,10,90.0,ALTA_FIDELIDAD
ES182214938O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182215043F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182215046H,true,false,false,SI,25,28,89.28571428571429,ALTA_FIDELIDAD
ES182215155W,false,false,false,NO,10,11,90.9090909090909,ALTA_FIDELIDAD
ES182215162K,false,false,false,NO,3,4,75.0,MEDIA_FIDELIDAD
ES182215173G,false,false,false,NO,4,5,80.0,ALTA_FIDELIDAD
ES182215279S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182215319A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182215401I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182215419G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182215458Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182215480I,true,false,false,SI,20,22,90.9090909090909,ALTA_FIDELIDAD
ES182215498U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182215664X,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182215676W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182215692A,false,false,false,NO,71,79,89.87341772151899,ALTA_FIDELIDAD
ES182215718R,true,false,false,SI,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182215731P,false,false,false,NO,7,8,87.5,ALTA_FIDELIDAD
ES182215735T,false,false,false,NO,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182215769G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182215784H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182215798R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182215828D,false,false,false,NO,10,11,90.9090909090909,ALTA_FIDELIDAD
ES182215878T,false,false,false,NO,83,92,90.21739130434783,ALTA_FIDELIDAD
ES182215886T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182215892Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182215988M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182216017A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182216071X,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182216074T,false,false,false,NO,29,32,90.625,ALTA_FIDELIDAD
ES182216103P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182216201S,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182216229T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182216246F,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182216381O,false,false,false,NO,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182216413F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182216422T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182216437I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182216446D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182216449D,false,false,false,NO,81,90,90.0,ALTA_FIDELIDAD
ES182216483H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182216492L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182216553N,false,false,false,NO,20,22,90.9090909090909,ALTA_FIDELIDAD
ES182216569P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182216610S,false,false,false,NO,8,9,88.88888888888889,ALTA_FIDELIDAD
ES182216650Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182216699K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182216777P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182216780K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182216825A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182216894L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182216899G,false,false,false,NO,38,42,90.47619047619048,ALTA_FIDELIDAD
ES182216911F,false,false,false,NO,11,13,84.61538461538461,ALTA_FIDELIDAD
ES182216956D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182216963D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182217003G,false,false,false,NO,40,44,90.9090909090909,ALTA_FIDELIDAD
ES182217014A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182217047M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182217049Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182217079H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182217082M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182217089O,false,false,false,NO,76,85,89.41176470588236,ALTA_FIDELIDAD
ES182217098Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182217100G,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182217139Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182217152P,false,false,false,NO,73,81,90.12345679012346,ALTA_FIDELIDAD
ES182217179J,false,false,false,NO,72,80,90.0,ALTA_FIDELIDAD
ES182217182N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182217185A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182217203L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182217238T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182217241H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
