CLIENT_ID,GASTO_TOTAL,SALDO_PROMEDIO,LIMITE_MAXIMO,GASTO_POR_TRANSACCION,PORCENTAJE_USO_LIMITE,TOTAL_INCOME,AMOUNT_PRODUCT,NUMBER_OF_PRODUCTS,NAME_PRODUCT_TYPE,RENTABILIDAD_ESTIMADA,RANK_VALOR,SEGMENTO_VALOR
ES182103214I,2106.0,453.5239285714285,1890.0,25.071428571428573,23.995975056689336,810.0,702.0,3.0,PRODUCT 1,-1296.0,0.4620262786404604,B - VALOR MEDIO
ES182265812S,2106.0,493.93749999999994,2160.0,21.9375,22.867476851851848,1890.0,3270.24,3.0,PRODUCT 1,-216.0,0.4620262786404604,B - VALOR MEDIO
ES182196573D,2106.0,211.86341772151897,1890.0,26.658227848101266,11.20970464135021,1458.0,3315.33,5.0,PRODUCT 1,-648.0,0.4620262786404604,B - VALOR MEDIO
ES182397525C,2106.0,1089.5757142857142,2430.0,100.28571428571429,44.83850676072898,2160.0,810.0,3.0,PRODUCT 1,54.0,0.4620262786404604,B - VALOR MEDIO
ES182395137L,2106.0,222.00192307692308,2700.0,81.0,8.222293447293447,1350.0,6101.95,2.0,PRODUCT 1,-756.0,0.4620262786404604,B - VALOR MEDIO
ES182199362H,2106.0,77.58113924050635,540.0,26.658227848101266,14.366877637130804,1890.0,3983.04,2.0,PRODUCT 1,-216.0,0.4620262786404604,B - VALOR MEDIO
ES182326594O,2106.0,492.2402325581395,810.0,24.488372093023255,60.77039908125179,1080.0,7776.0,1.0,PRODUCT 1,-1026.0,0.4620262786404604,B - VALOR MEDIO
ES182132971C,2106.0,807.6707142857142,3240.0,150.42857142857142,24.928108465608464,1890.0,2047.68,1.0,PRODUCT 1,-216.0,0.4620262786404604,B - VALOR MEDIO
ES182348641Z,2106.0,195.27776315789478,2160.0,27.710526315789473,9.04063718323587,1350.0,3056.4,1.0,PRODUCT 1,-756.0,0.4620262786404604,B - VALOR MEDIO
ES182370186V,2106.0,139.35363636363638,2700.0,95.72727272727273,5.1612457912457925,1350.0,7249.82,2.0,PRODUCT 1,-756.0,0.4620262786404604,B - VALOR MEDIO
ES182200677Q,2106.0,284.21489583333334,2160.0,21.9375,13.15809702932099,2700.0,1251.07,1.0,PRODUCT 1,594.0,0.4620262786404604,B - VALOR MEDIO
ES182315454Z,2106.0,15.703563218390805,2160.0,24.20689655172414,0.727016815666241,2160.0,18184.99,1.0,PRODUCT 1,54.0,0.4620262786404604,B - VALOR MEDIO
ES182248048B,2106.0,1419.95,2160.0,91.56521739130434,65.73842592592592,2160.0,10456.02,2.0,PRODUCT 1,54.0,0.4620262786404604,B - VALOR MEDIO
ES182325913A,2106.0,284.49256097560936,1890.0,25.682926829268293,15.052516453735945,3780.0,14341.21,0.0,PRODUCT 1,1674.0,0.4620262786404604,B - VALOR MEDIO
ES182201134N,2106.0,482.625,2160.0,25.682926829268293,22.34375,2700.0,5454.0,2.0,PRODUCT 1,594.0,0.4620262786404604,B - VALOR MEDIO
ES182107852X,2106.0,1083.6641666666665,2700.0,175.5,40.1357098765432,2430.0,7685.5,6.0,PRODUCT 1,324.0,0.4620262786404604,B - VALOR MEDIO
ES182330977J,2106.0,43.030439560439554,2160.0,23.142857142857142,1.9921499796499793,4428.0,24166.08,0.0,PRODUCT 1,2322.0,0.4620262786404604,B - VALOR MEDIO
ES182446853O,2106.0,121.5703448275862,2160.0,24.20689655172414,5.628256704980843,4320.0,18552.24,2.0,PRODUCT 1,2214.0,0.4620262786404604,B - VALOR MEDIO
ES182212188W,2106.0,621.0123157894736,1620.0,22.16842105263158,38.33409356725146,1080.0,9122.71,5.0,PRODUCT 1,-1026.0,0.4620262786404604,B - VALOR MEDIO
ES182403351B,2106.0,109.52551282051284,2160.0,27.0,5.070625593542261,2970.0,4125.6,1.0,PRODUCT 1,864.0,0.4620262786404604,B - VALOR MEDIO
ES182382095O,2106.0,884.3737500000001,1080.0,263.25,81.88645833333335,2430.0,5688.58,,PRODUCT 1,324.0,0.4620262786404604,B - VALOR MEDIO
ES182200766K,2106.0,319.55545454545455,2700.0,63.81818181818182,11.835387205387207,1782.0,9720.0,7.0,PRODUCT 1,-324.0,0.4620262786404604,B - VALOR MEDIO
ES182375271I,2106.0,1748.5773333333334,1890.0,140.4,92.5173192239859,3024.0,2887.92,2.0,PRODUCT 1,918.0,0.4620262786404604,B - VALOR MEDIO
ES182154618B,2106.0,1590.874,2700.0,210.6,58.92125925925926,2430.0,7466.26,6.0,PRODUCT 1,324.0,0.4620262786404604,B - VALOR MEDIO
ES182424074G,2106.0,858.6769230769233,1350.0,27.0,63.60569800569803,2430.0,8757.5,3.0,PRODUCT 1,324.0,0.4620262786404604,B - VALOR MEDIO
ES182347958S,2106.0,149.94692307692307,810.0,32.4,18.511965811965812,1350.0,11307.6,1.0,PRODUCT 1,-756.0,0.4620262786404604,B - VALOR MEDIO
ES182209649F,2106.0,816.0178048780489,1620.0,25.682926829268293,50.37146943691659,1620.0,2136.46,2.0,PRODUCT 1,-486.0,0.4620262786404604,B - VALOR MEDIO
ES182426188N,2106.0,64.83937500000008,1620.0,32.90625,4.00243055555556,1890.0,3617.57,1.0,PRODUCT 1,-216.0,0.4620262786404604,B - VALOR MEDIO
ES182400333E,2106.0,1884.015555555556,2160.0,234.0,87.22294238683129,2160.0,5970.24,4.0,PRODUCT 1,54.0,0.4620262786404604,B - VALOR MEDIO
ES182434612C,2106.0,399.9077894736841,1620.0,22.16842105263158,24.68566601689408,2268.0,1833.84,2.0,PRODUCT 1,162.0,0.4620262786404604,B - VALOR MEDIO
ES182379189Y,2106.0,809.0725,4320.0,58.5,18.728530092592592,1890.0,5562.0,,PRODUCT 1,-216.0,0.4620262786404604,B - VALOR MEDIO
ES182262036B,2105.3,503.1484375,1620.0,65.790625,31.058545524691354,810.0,1583.06,0.0,PRODUCT 1,-1295.3000000000002,0.4629384297969378,B - VALOR MEDIO
ES182238134X,2105.0299999999997,386.36569444444444,1620.0,29.236527777777773,23.849734224965708,1620.0,4774.57,1.0,PRODUCT 1,-485.02999999999975,0.4629601476816158,B - VALOR MEDIO
ES182300940Y,2104.88,515.2157142857143,1080.0,300.69714285714286,47.70515873015873,1620.0,12150.0,4.0,PRODUCT 1,-484.8800000000001,0.46298186556629384,B - VALOR MEDIO
ES182180052P,2104.71,472.85360000000003,2970.0,21.0471,15.920996632996633,2160.0,3127.68,,PRODUCT 1,55.289999999999964,0.46300358345097187,B - VALOR MEDIO
ES182226960T,2104.48,285.1461458333334,810.0,21.921666666666667,35.203227880658446,1890.0,7957.12,1.0,PRODUCT 1,-214.48000000000002,0.4630253013356499,B - VALOR MEDIO
ES182389182Q,2104.15,318.4648837209303,2160.0,48.93372093023256,14.743744616709737,2430.0,13032.41,,PRODUCT 1,325.8499999999999,0.4630470192203279,B - VALOR MEDIO
ES182186119H,2104.0299999999997,1993.0057142857142,2160.0,300.57571428571424,92.26878306878307,1620.0,6533.89,,PRODUCT 1,-484.02999999999975,0.46306873710500596,B - VALOR MEDIO
ES182263482Q,2103.84,290.9407368421053,2160.0,22.145684210526316,13.469478557504875,1890.0,10291.86,3.0,PRODUCT 1,-213.84000000000015,0.463090454989684,B - VALOR MEDIO
ES182120479F,2103.7799999999997,1698.735,2160.0,525.9449999999999,78.6451388888889,1350.0,6255.36,2.0,PRODUCT 1,-753.7799999999997,0.463112172874362,B - VALOR MEDIO
ES182232822R,2103.65,132.63089743589745,1890.0,26.969871794871796,7.017507800841136,1890.0,9303.93,,PRODUCT 1,-213.6500000000001,0.46313389075904005,B - VALOR MEDIO
ES182200740B,2103.32,291.5371590909091,1620.0,23.901363636363637,17.9961209315376,1620.0,8100.0,,PRODUCT 1,-483.32000000000016,0.4631556086437181,B - VALOR MEDIO
ES182289584F,2103.1100000000006,901.867142857143,1620.0,300.4442857142858,55.67081128747796,3240.0,2713.82,2.0,PRODUCT 1,1136.8899999999994,0.46317732652839616,B - VALOR MEDIO
ES182205041M,2103.04,563.99625,1080.0,262.88,52.221875000000004,2322.0,13543.15,2.0,PRODUCT 1,218.96000000000004,0.4631990444130742,B - VALOR MEDIO
ES182347020F,2101.8500000000004,442.11345238095237,1080.0,25.022023809523812,40.93643077601411,3240.0,2967.3,1.0,PRODUCT 1,1138.1499999999996,0.4632207622977522,B - VALOR MEDIO
ES182198131H,2101.0299999999997,1187.308,2160.0,420.20599999999996,54.96796296296296,2160.0,3056.4,2.0,PRODUCT 1,58.970000000000255,0.46324248018243025,B - VALOR MEDIO
ES182240350K,2100.9700000000003,418.24545454545455,2970.0,190.99727272727276,14.082338536883993,918.0,2457.22,6.0,PRODUCT 1,-1182.9700000000003,0.4632641980671083,B - VALOR MEDIO
ES182149820J,2100.6000000000004,501.3192708333333,1620.0,21.881250000000005,30.94563400205761,4320.0,12491.82,7.0,PRODUCT 1,2219.3999999999996,0.4632859159517863,B - VALOR MEDIO
ES182356141H,2100.6000000000004,346.8651041666667,1080.0,21.881250000000005,32.11713927469136,1080.0,12420.0,0.0,PRODUCT 1,-1020.6000000000004,0.4632859159517863,B - VALOR MEDIO
ES182283886E,2100.6000000000004,767.0535211267602,810.0,29.585915492957753,94.69796557120496,1512.0,9703.8,1.0,PRODUCT 1,-588.6000000000004,0.4632859159517863,B - VALOR MEDIO
ES182131772R,2100.6,344.7630434782609,1890.0,22.832608695652173,18.241430871865656,810.0,8100.0,1.0,PRODUCT 1,-1290.6,0.4633510696058204,B - VALOR MEDIO
ES182442439Q,2100.6,1734.6344444444446,1890.0,233.39999999999998,91.7796002351558,3240.0,7680.96,,PRODUCT 1,1139.4,0.4633510696058204,B - VALOR MEDIO
ES182260425B,2100.3100000000004,1418.1846153846152,1620.0,161.5623076923077,87.54226020892686,2430.0,2346.52,8.0,PRODUCT 1,329.6899999999996,0.46339450537517646,B - VALOR MEDIO
ES182246530N,2099.4300000000003,122.93204545454545,810.0,47.714318181818186,15.176795735129067,2700.0,3044.84,1.0,PRODUCT 1,600.5699999999997,0.4634162232598545,B - VALOR MEDIO
ES182381717E,2098.98,482.0622105263161,1080.0,22.094526315789473,44.635389863547786,2700.0,9703.8,1.0,PRODUCT 1,601.02,0.4634379411445325,B - VALOR MEDIO
ES182242471T,2098.8199999999997,111.81083333333332,810.0,58.30055555555555,13.803806584362139,1080.0,7830.0,1.0,PRODUCT 1,-1018.8199999999997,0.46345965902921055,B - VALOR MEDIO
ES182124713R,2098.44,916.02,1080.0,174.87,84.81666666666666,1890.0,2911.14,0.0,PRODUCT 1,-208.44000000000005,0.4634813769138886,B - VALOR MEDIO
ES182434225F,2098.37,1673.6260714285713,2700.0,74.94178571428571,61.986150793650786,2916.0,14734.82,3.0,PRODUCT 1,817.6300000000001,0.4635030947985666,B - VALOR MEDIO
ES182394206A,2098.23,200.90662790697672,1890.0,24.398023255813953,10.62998031253845,1080.0,2967.3,1.0,PRODUCT 1,-1018.23,0.46352481268324464,B - VALOR MEDIO
ES182202992C,2097.9,354.25,2160.0,21.853125000000002,16.400462962962965,1890.0,5175.36,3.0,PRODUCT 1,-207.9000000000001,0.46354653056792267,B - VALOR MEDIO
ES182184609C,2097.9,1784.99,1890.0,174.82500000000002,94.44391534391534,1350.0,4479.73,,PRODUCT 1,-747.9000000000001,0.46354653056792267,B - VALOR MEDIO
ES182163356P,2097.29,567.8044444444445,1620.0,233.03222222222223,35.04965706447188,1620.0,7614.0,,PRODUCT 1,-477.28999999999996,0.4635899663372787,B - VALOR MEDIO
ES182322160T,2096.8199999999997,508.49212765957435,1080.0,22.30659574468085,47.08260441292355,2700.0,15522.03,4.0,PRODUCT 1,603.1800000000003,0.46361168422195675,B - VALOR MEDIO
ES182353774P,2096.6,623.9559999999999,3240.0,419.32,19.257901234567896,2970.0,3234.6,4.0,PRODUCT 1,873.4000000000001,0.46363340210663484,B - VALOR MEDIO
ES182302542A,2096.57,538.2775,2160.0,524.1425,24.920254629629632,3240.0,5827.68,4.0,PRODUCT 1,1143.4299999999998,0.46365511999131287,B - VALOR MEDIO
ES182229106V,2096.2799999999997,486.79763440860233,1620.0,22.54064516129032,30.049236691889032,2268.0,10024.56,2.0,PRODUCT 1,171.72000000000025,0.4636768378759909,B - VALOR MEDIO
ES182301090L,2095.55,805.0866666666666,1620.0,232.8388888888889,49.69670781893004,1458.0,3015.36,6.0,PRODUCT 1,-637.5500000000002,0.46369855576066893,B - VALOR MEDIO
ES182121609U,2095.2000000000003,924.2257142857143,1620.0,299.31428571428575,57.05097001763668,1890.0,916.92,6.0,PRODUCT 1,-205.20000000000027,0.46372027364534696,B - VALOR MEDIO
ES182265670R,2095.2,694.8385416666666,2160.0,21.825,32.16845100308642,1080.0,6505.6,1.0,PRODUCT 1,-1015.1999999999998,0.463741991530025,B - VALOR MEDIO
ES182267691U,2095.2,757.8476623376625,1620.0,27.21038961038961,46.780719897386575,1242.0,10800.0,1.0,PRODUCT 1,-853.1999999999998,0.463741991530025,B - VALOR MEDIO
ES182319832C,2095.15,835.187291666667,1890.0,21.824479166666666,44.18980379188714,918.0,3234.6,5.0,PRODUCT 1,-1177.15,0.46378542729938105,B - VALOR MEDIO
ES182400757W,2095.09,1037.4704,1350.0,41.9018,76.84965925925925,1350.0,3294.0,5.0,PRODUCT 1,-745.0900000000001,0.4638071451840591,B - VALOR MEDIO
ES182350223U,2094.88,0.0,0.0,418.976,0.0,2430.0,2700.0,,PRODUCT 1,335.1199999999999,0.4638288630687371,B - VALOR MEDIO
ES182234055C,2094.5299999999997,341.3,1620.0,190.41181818181815,21.067901234567902,2268.0,9364.36,3.0,PRODUCT 1,173.47000000000025,0.46385058095341514,B - VALOR MEDIO
ES182188357X,2093.95,452.3159459459459,540.0,28.296621621621618,83.7622122122122,1890.0,3597.26,5.0,PRODUCT 1,-203.94999999999982,0.46387229883809317,B - VALOR MEDIO
ES182294729W,2092.7999999999997,470.00500000000005,2160.0,149.48571428571427,21.759490740740745,1620.0,4320.0,1.0,PRODUCT 1,-472.7999999999997,0.4638940167227712,B - VALOR MEDIO
ES182276975W,2092.6800000000003,226.09392857142853,1080.0,24.912857142857145,20.934623015873015,1890.0,13500.0,1.0,PRODUCT 1,-202.6800000000003,0.4639157346074492,B - VALOR MEDIO
ES182191701D,2091.77,547.5326829268292,1890.0,51.018780487804875,28.96998322364176,3510.0,17024.31,1.0,PRODUCT 1,1418.23,0.46393745249212726,B - VALOR MEDIO
ES182113926J,2091.02,702.3530487804878,810.0,25.500243902439024,86.7102529358627,594.0,1706.4,4.0,PRODUCT 1,-1497.02,0.4639591703768053,B - VALOR MEDIO
ES182156514P,2090.51,750.5866666666666,1620.0,232.2788888888889,46.33251028806583,1782.0,3769.2,,PRODUCT 1,-308.5100000000002,0.4639808882614833,B - VALOR MEDIO
ES182194718E,2089.8,933.52,1890.0,174.15,49.39259259259259,918.0,4251.31,,PRODUCT 1,-1171.8000000000002,0.46400260614616134,B - VALOR MEDIO
ES182349086G,2089.8,151.99762886597938,1890.0,21.544329896907218,8.042202585501554,2160.0,6880.9,1.0,PRODUCT 1,70.19999999999982,0.46400260614616134,B - VALOR MEDIO
ES182435170M,2089.8,347.58555555555563,810.0,29.025000000000002,42.91179698216736,2160.0,12938.4,3.0,PRODUCT 1,70.19999999999982,0.46400260614616134,B - VALOR MEDIO
ES182182476Z,2089.8,364.5267948717948,1080.0,26.792307692307695,33.75248100664766,2700.0,2538.0,,PRODUCT 1,610.1999999999998,0.46400260614616134,B - VALOR MEDIO
ES182281787M,2089.8,1441.8330769230768,1620.0,160.75384615384615,89.00204178537511,2700.0,6278.85,2.0,PRODUCT 1,610.1999999999998,0.46400260614616134,B - VALOR MEDIO
ES182254857T,2089.8,1044.8563333333334,5130.0,69.66000000000001,20.367569850552307,3240.0,4316.71,1.0,PRODUCT 1,1150.1999999999998,0.46400260614616134,B - VALOR MEDIO
ES182455180E,2089.8,413.16961038961034,1890.0,27.140259740259744,21.86082594654023,4320.0,10800.0,1.0,PRODUCT 1,2230.2,0.46400260614616134,B - VALOR MEDIO
ES182184233J,2089.7999999999997,1971.4876923076922,1890.0,160.75384615384613,104.31151811151811,1080.0,3940.87,0.0,PRODUCT 1,-1009.7999999999997,0.4641546313389076,B - VALOR MEDIO
ES182276575V,2089.5499999999997,14.559459459459461,2700.0,56.474324324324314,0.5392392392392393,3780.0,12034.44,2.0,PRODUCT 1,1690.4500000000003,0.46417634922358564,B - VALOR MEDIO
ES182412134E,2088.91,254.60052083333332,2160.0,21.759479166666665,11.787061149691358,2700.0,2264.22,4.0,PRODUCT 1,611.0900000000001,0.46419806710826367,B - VALOR MEDIO
ES182168642Y,2088.84,689.460487804878,1620.0,50.94731707317074,42.55928937067148,1080.0,3780.0,5.0,PRODUCT 1,-1008.8400000000001,0.4642197849929417,B - VALOR MEDIO
ES182315441J,2088.67,991.5379761904763,1350.0,24.86511904761905,73.44725749559085,3510.0,11176.81,0.0,PRODUCT 1,1421.33,0.4642415028776197,B - VALOR MEDIO
ES182409067L,2088.58,596.997840909091,1350.0,23.733863636363637,44.222062289562295,3240.0,7604.17,1.0,PRODUCT 1,1151.42,0.46426322076229776,B - VALOR MEDIO
ES182339101M,2088.17,919.4027272727272,1620.0,189.83363636363637,56.75325476992143,1620.0,3979.58,1.0,PRODUCT 1,-468.1700000000001,0.4642849386469758,B - VALOR MEDIO
ES182136821S,2087.75,456.3313953488372,1890.0,48.55232558139535,24.14451827242525,5400.0,2878.2,2.0,PRODUCT 1,3312.25,0.4643066565316538,B - VALOR MEDIO
ES182420761I,2087.1000000000004,680.4525000000001,1620.0,26.088750000000005,42.00324074074075,1188.0,9062.28,1.0,PRODUCT 1,-899.1000000000004,0.46432837441633185,B - VALOR MEDIO
ES182228374M,2087.1,391.71124999999995,1350.0,26.088749999999997,29.015648148148145,1080.0,8100.0,3.0,PRODUCT 1,-1007.0999999999999,0.4643500923010099,B - VALOR MEDIO
ES182247192I,2086.92,1.8630434782608696,540.0,90.73565217391305,0.3450080515297907,4428.0,26032.1,1.0,PRODUCT 1,2341.08,0.4643718101856879,B - VALOR MEDIO
ES182263231I,2086.4,269.39385416666664,1620.0,21.733333333333334,16.629250257201644,2268.0,6858.0,4.0,PRODUCT 1,181.5999999999999,0.46439352807036594,B - VALOR MEDIO
ES182223479P,2085.67,767.2693181818183,1350.0,23.700795454545457,56.83476430976432,1242.0,4860.0,1.0,PRODUCT 1,-843.6700000000001,0.46441524595504396,B - VALOR MEDIO
ES182393913G,2085.32,1887.092,1890.0,208.532,99.84613756613757,1080.0,810.0,3.0,PRODUCT 1,-1005.3200000000002,0.464436963839722,B - VALOR MEDIO
ES182332824O,2084.83,1589.3953846153845,1620.0,160.37153846153845,98.1108262108262,3780.0,4977.5,0.0,PRODUCT 1,1695.17,0.4644586817244,B - VALOR MEDIO
ES182380108R,2084.6,1226.9485714285713,2700.0,297.8,45.44253968253968,2700.0,6663.28,2.0,PRODUCT 1,615.4000000000001,0.46448039960907805,B - VALOR MEDIO
ES182355395I,2084.3999999999996,808.0110416666668,1620.0,21.712499999999995,49.87722479423869,1620.0,10821.28,,PRODUCT 1,-464.39999999999964,0.4645021174937561,B - VALOR MEDIO
ES182229629C,2083.77,1681.9724999999999,1620.0,130.235625,103.82546296296296,2700.0,3377.92,1.0,PRODUCT 1,616.23,0.4645238353784341,B - VALOR MEDIO
ES182433181Y,2083.76,477.5593617021276,810.0,44.33531914893617,58.95794588915155,1620.0,2700.0,3.0,PRODUCT 1,-463.7600000000002,0.4645455532631122,B - VALOR MEDIO
ES182332008O,2083.09,714.0510000000002,3240.0,208.30900000000003,22.038611111111116,2430.0,6611.76,1.0,PRODUCT 1,346.90999999999985,0.46456727114779023,B - VALOR MEDIO
ES182247736Q,2083.0199999999995,287.5279787234042,810.0,22.159787234042547,35.49728132387706,1620.0,15068.16,4.0,PRODUCT 1,-463.0199999999995,0.46458898903246826,B - VALOR MEDIO
ES182314349X,2082.24,346.84739130434775,810.0,22.633043478260866,42.820665593129355,1944.0,7915.32,2.0,PRODUCT 1,-138.23999999999978,0.4646107069171463,B - VALOR MEDIO
ES182353383Q,2080.6099999999997,1172.4666666666667,1620.0,231.17888888888885,72.37448559670781,2160.0,3940.38,0.0,PRODUCT 1,79.39000000000033,0.4646324248018243,B - VALOR MEDIO
ES182418022V,2079.0,1.1104225352112678,2160.0,29.281690140845072,0.05140845070422536,2700.0,10800.0,3.0,PRODUCT 1,621.0,0.46465414268650235,B - VALOR MEDIO
ES182185219J,2079.0,264.99875000000003,1350.0,21.65625,19.62953703703704,2430.0,4608.58,,PRODUCT 1,351.0,0.46465414268650235,B - VALOR MEDIO
ES182192755R,2079.0,291.6275,1080.0,129.9375,27.0025462962963,1404.0,7492.72,3.0,PRODUCT 1,-675.0,0.46465414268650235,B - VALOR MEDIO
ES182249052T,2079.0,680.97,2160.0,231.0,31.52638888888889,2970.0,6480.0,,PRODUCT 1,891.0,0.46465414268650235,B - VALOR MEDIO
ES182101187I,2079.0,959.2334920634921,1620.0,33.0,59.21194395453655,1890.0,3462.75,,PRODUCT 1,-189.0,0.46465414268650235,B - VALOR MEDIO
ES182121656U,2079.0,196.13476190476186,1890.0,24.75,10.37750062988158,2700.0,8100.0,1.0,PRODUCT 1,621.0,0.46465414268650235,B - VALOR MEDIO
ES182331990I,2079.0,131.69227848101266,540.0,26.31645569620253,24.38745897796531,2160.0,11067.19,3.0,PRODUCT 1,81.0,0.46465414268650235,B - VALOR MEDIO
ES182109703O,2079.0,1300.7269999999999,2160.0,207.9,60.21884259259258,1890.0,8194.5,,PRODUCT 1,-189.0,0.46465414268650235,B - VALOR MEDIO
ES182318295A,2079.0,604.5182499999999,1890.0,25.9875,31.985092592592583,4050.0,5276.88,2.0,PRODUCT 1,1971.0,0.46465414268650235,B - VALOR MEDIO
ES182263141T,2079.0,191.24950000000007,810.0,25.9875,23.611049382716057,1188.0,3582.14,3.0,PRODUCT 1,-891.0,0.46465414268650235,B - VALOR MEDIO
ES182265998R,2079.0,1571.2444444444445,1890.0,231.0,83.13462669018224,810.0,4253.63,1.0,PRODUCT 1,-1269.0,0.46465414268650235,B - VALOR MEDIO
ES182193132L,2079.0,1621.935,1890.0,207.9,85.81666666666666,5400.0,4104.0,1.0,PRODUCT 1,3321.0,0.46465414268650235,B - VALOR MEDIO
ES182139132M,2079.0,968.7910416666665,2160.0,21.65625,44.85143711419752,1890.0,9062.28,2.0,PRODUCT 1,-189.0,0.46465414268650235,B - VALOR MEDIO
ES182191546Z,2079.0,1548.7233333333334,3240.0,173.25,47.800102880658436,1512.0,6002.53,,PRODUCT 1,-567.0,0.46465414268650235,B - VALOR MEDIO
ES182115296L,2078.9700000000003,247.36285714285714,540.0,296.9957142857143,45.80793650793651,918.0,4320.0,4.0,PRODUCT 1,-1160.9700000000003,0.46495819307199476,B - VALOR MEDIO
ES182274393S,2078.89,156.33906249999998,2160.0,21.655104166666664,7.237919560185184,4590.0,6119.06,5.0,PRODUCT 1,2511.11,0.4649799109566728,B - VALOR MEDIO
ES182133672P,2078.71,97.31266666666669,5400.0,138.58066666666667,1.8020864197530868,1404.0,3780.0,5.0,PRODUCT 2,-674.71,0.4650016288413509,B - VALOR MEDIO
ES182344940J,2078.5499999999997,732.1156097560973,1080.0,25.348170731707313,67.78848238482382,3240.0,11340.0,4.0,PRODUCT 1,1161.4500000000003,0.4650233467260289,B - VALOR MEDIO
ES182196822M,2076.84,1164.8400000000001,2430.0,519.21,47.93580246913581,810.0,6792.66,,PRODUCT 1,-1266.8400000000001,0.46504506461070694,B - VALOR MEDIO
ES182397601M,2076.61,491.5091666666667,1620.0,173.05083333333334,30.340072016460905,2970.0,17412.57,0.0,PRODUCT 1,893.3899999999999,0.46506678249538497,B - VALOR MEDIO
ES182365599K,2075.42,1849.1619999999998,1890.0,207.542,97.83925925925925,1080.0,5885.95,,PRODUCT 1,-995.4200000000001,0.465088500380063,B - VALOR MEDIO
ES182191905V,2075.38,932.8636458333335,1080.0,21.61854166666667,86.37626350308643,2700.0,20932.78,0.0,PRODUCT 1,624.6199999999999,0.465110218264741,B - VALOR MEDIO
ES182236572X,2075.04,1224.0583333333334,1620.0,172.92,75.55915637860082,2592.0,8216.86,9.0,PRODUCT 1,516.96,0.46513193614941906,B - VALOR MEDIO
ES182293167I,2074.57,1106.36,2970.0,259.32125,37.25117845117845,2430.0,8586.0,,PRODUCT 1,355.42999999999984,0.4651536540340971,B - VALOR MEDIO
ES182128187J,2074.11,134.21584269662924,1080.0,23.304606741573036,12.427392842280485,2970.0,4977.5,5.0,PRODUCT 1,895.8899999999999,0.4651753719187751,B - VALOR MEDIO
ES182376454J,2074.1,198.8272727272728,1080.0,26.936363636363634,18.409932659932668,3078.0,6645.67,1.0,PRODUCT 1,1003.9000000000001,0.46519708980345315,B - VALOR MEDIO
ES182399919V,2073.7999999999997,416.7844827586207,810.0,23.8367816091954,51.454874414644536,1350.0,8100.0,2.0,PRODUCT 1,-723.7999999999997,0.4652188076881312,B - VALOR MEDIO
ES182449863I,2073.7000000000003,1309.3249999999998,1620.0,129.60625000000002,80.82253086419752,2052.0,4824.58,4.0,PRODUCT 1,-21.700000000000273,0.4652405255728092,B - VALOR MEDIO
ES182180006Q,2073.68,128.98142857142858,1620.0,296.23999999999995,7.961816578483245,1890.0,2700.0,4.0,PRODUCT 1,-183.67999999999984,0.46526224345748723,B - VALOR MEDIO
ES182303099P,2073.6,684.2585263157894,1350.0,21.82736842105263,50.68581676413254,1620.0,3240.0,3.0,PRODUCT 2,-453.5999999999999,0.46528396134216526,B - VALOR MEDIO
ES182124305J,2073.6,1379.9581818181819,1890.0,188.5090909090909,73.01366041366042,1890.0,7217.64,4.0,PRODUCT 1,-183.5999999999999,0.46528396134216526,B - VALOR MEDIO
ES182291378M,2073.6,0.9207692307692307,2160.0,26.584615384615383,0.04262820512820512,2160.0,8100.0,6.0,PRODUCT 1,86.40000000000009,0.46528396134216526,B - VALOR MEDIO
ES182346927T,2073.6,995.6514583333336,2160.0,21.599999999999998,46.09497492283952,3780.0,14138.6,4.0,PRODUCT 1,1706.4,0.46528396134216526,B - VALOR MEDIO
ES182435777H,2073.6,462.1661363636365,1080.0,23.563636363636363,42.79316077441079,1620.0,5778.0,1.0,PRODUCT 1,-453.5999999999999,0.46528396134216526,B - VALOR MEDIO
ES182418864U,2072.8599999999997,1130.0407692307692,1620.0,159.4507692307692,69.75560303893637,1890.0,6255.36,3.0,PRODUCT 1,-182.85999999999967,0.4653925507655554,B - VALOR MEDIO
ES182176069I,2072.66,280.22444444444443,2700.0,230.29555555555555,10.378683127572016,810.0,5400.0,5.0,PRODUCT 1,-1262.6599999999999,0.46541426865023344,B - VALOR MEDIO
ES182139556B,2072.56,524.9633333333334,1620.0,345.4266666666667,32.40514403292181,3240.0,12020.56,2.0,PRODUCT 1,1167.44,0.46543598653491147,B - VALOR MEDIO
ES182241945H,2072.44,442.0526315789475,1350.0,36.35859649122807,32.74463937621833,1080.0,611.28,6.0,PRODUCT 1,-992.44,0.46545770441958956,B - VALOR MEDIO
ES182297337O,2072.22,2484.4814285714288,2430.0,296.03142857142853,102.24203409758965,2538.0,6029.96,2.0,PRODUCT 1,465.7800000000002,0.4654794223042676,B - VALOR MEDIO
ES182423632N,2071.98,1055.814791666667,1620.0,21.583125,65.17375257201647,1080.0,6134.99,,PRODUCT 1,-991.98,0.4655011401889456,B - VALOR MEDIO
ES182244095B,2071.42,199.85818181818186,1620.0,188.3109090909091,12.336924803591472,1350.0,3412.8,2.0,PRODUCT 1,-721.4200000000001,0.46552285807362365,B - VALOR MEDIO
ES182212000M,2071.12,548.6918181818181,2430.0,188.28363636363636,22.579910213243544,1566.0,7351.34,2.0,PRODUCT 1,-505.1199999999999,0.4655445759583017,B - VALOR MEDIO
