CLIENT_ID,REACTIVE_SCORING,PROACTIVE_SCORING,BEHAVIORAL_SCORING,NON_COMPLIANT_CONTRACT,INSTALLMENT,TOTAL_INCOME,SCORE_PROMEDIO,RATIO_DEUDA_INGRESO,DIAS_DESDE_ULTIMA_ACTIVIDAD,SEGMENTO_ACTIVIDAD,TASA_RETENCION,PROBABILIDAD_ABANDONO,NIVEL_RIESGO
ES182113198A,0.3941801525456029,0.6333689525128825,0.7662336700704004,false,69.07,675.0,0.5979275917096286,10.232592592592592,0,ACTIVO,90.47619047619048,0.2,BAJO_RIESGO
ES182445195B,0.2609178188442221,0.3168258734429736,,false,331.83,3186.0,0.0,10.415254237288135,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182206423D,0.1845562678688972,0.6380178902688566,0.5656079814115492,false,231.07,2700.0,0.4627273798497677,8.558148148148149,31,MODERADO,83.33333333333334,0.4,MEDIO_RIESGO
ES182382661G,,0.7467139456055475,0.5531646987710016,false,138.56,1080.0,0.0,12.829629629629629,31,MODERADO,83.33333333333334,0.4,MEDIO_RIESGO
ES182153831Q,0.4991719061546097,0.7362313190206019,0.3425288720742255,false,259.74,1890.0,0.5259773657498124,13.742857142857142,0,ACTIVO,89.65517241379311,0.2,BAJO_RIESGO
ES182187571B,0.6552430225178856,0.5351506109925749,0.3185955240537633,false,342.09,2700.0,0.5029963858547412,12.669999999999998,31,MODERADO,90.0,0.4,MEDIO_RIESGO
ES182148762K,,0.4319162851189784,0.5902333386185574,false,453.6,2700.0,0.0,16.8,0,ACTIVO,90.2439024390244,0.2,BAJO_RIESGO
ES182249003L,0.6601405183204951,0.2888086007738993,0.6092756673894402,false,86.83,1080.0,0.5194082621612782,8.039814814814815,31,MODERADO,83.33333333333334,0.4,MEDIO_RIESGO
ES182430618L,,0.4691967175172884,0.5744466170995097,false,332.15,810.0,0.0,41.00617283950617,93,POCO_ACTIVO,88.73239436619718,0.7,ALTO_RIESGO
ES182270699G,,0.6585658561096591,0.2431864804420123,false,350.68,2700.0,0.0,12.988148148148149,31,MODERADO,90.47619047619048,0.4,MEDIO_RIESGO
ES182138801K,,0.5844731686445248,,false,503.39,2430.0,0.0,20.715637860082303,62,MODERADO,89.74358974358975,0.4,MEDIO_RIESGO
ES182344538T,,0.7733961401097507,0.5406544504453575,false,450.2,3240.0,0.0,13.895061728395062,0,ACTIVO,87.5,0.2,BAJO_RIESGO
ES182179220J,0.9067651877974048,0.6944726296665962,0.8528284668510541,false,509.38,4320.0,0.8180220947716851,11.791203703703705,31,MODERADO,86.66666666666667,0.4,MEDIO_RIESGO
ES182356146I,0.1899097389667984,0.6086822377397427,0.4866531565147181,true,358.94,2430.0,0.4284150444070864,14.771193415637859,0,ACTIVO,90.9090909090909,0.2,RIESGO_CONTRATO
ES182232723Q,,0.6926228413043933,0.4614823912998385,false,308.72,2700.0,0.0,11.434074074074076,0,ACTIVO,88.88888888888889,0.2,BAJO_RIESGO
ES182445132N,,0.6512566534244989,0.6041125998015721,true,268.38,1890.0,0.0,14.2,31,MODERADO,90.0,0.4,MEDIO_RIESGO
ES182182776J,0.7616414569930826,0.5986321123746743,0.5064842396679806,false,140.99,2700.0,0.6222526030119124,5.221851851851852,31,MODERADO,90.0,0.4,MEDIO_RIESGO
ES182175143Z,,0.6749424817010506,0.4507472818545589,false,414.13,4806.0,0.0,8.616937161880982,62,MODERADO,81.81818181818183,0.4,MEDIO_RIESGO
ES182339287L,,0.7099757669369209,0.5495965024956946,false,239.44,2160.0,0.0,11.085185185185185,0,ACTIVO,87.5,0.2,BAJO_RIESGO
ES182357629D,0.7675691680780008,0.5536975891737449,0.6479768603302221,false,428.92,2700.0,0.6564145391939893,15.885925925925925,0,ACTIVO,91.66666666666666,0.2,BAJO_RIESGO
ES182302616F,,0.6964826094398836,,false,625.32,2160.0,0.0,28.950000000000003,0,ACTIVO,91.11111111111111,0.2,BAJO_RIESGO
ES182107893D,,0.7851187213136597,0.2525986978339766,false,342.85,1890.0,0.0,18.140211640211643,0,ACTIVO,90.36144578313254,0.2,BAJO_RIESGO
ES182266883X,0.6452218330397357,0.3391155728649702,0.6971469077844458,false,324.27,1620.0,0.5604947712297172,20.016666666666666,31,MODERADO,90.0,0.4,MEDIO_RIESGO
ES182320944B,,0.6107740827000588,0.656158373001177,false,429.52,1350.0,0.0,31.816296296296294,62,MODERADO,88.88888888888889,0.4,MEDIO_RIESGO
ES182439022R,0.3703011380534521,0.6186565033467942,0.6894791426446275,false,219.13,2322.0,0.559478928014958,9.437123169681309,0,ACTIVO,89.87341772151899,0.2,BAJO_RIESGO
ES182279366C,0.7706379923031179,0.6901452408781689,0.524496446363472,false,101.14,1620.0,0.6617598931815863,6.24320987654321,62,MODERADO,87.5,0.4,MEDIO_RIESGO
ES182362212S,,0.6271418989149989,0.5478104658520093,false,419.15,1728.0,0.0,24.25636574074074,0,ACTIVO,90.32258064516128,0.2,BAJO_RIESGO
ES182110458L,0.610703303432949,0.5862193710880279,,false,269.95,6480.0,0.0,4.165895061728395,0,ACTIVO,91.66666666666666,0.2,BAJO_RIESGO
ES182383935T,,0.4595534241634831,0.2793353208976285,false,318.01,2160.0,0.0,14.722685185185187,31,MODERADO,90.0,0.4,MEDIO_RIESGO
ES182453086V,0.589673759807109,0.6566751925709232,0.1940678276718812,false,552.53,1890.0,0.4801389266833045,29.234391534391534,0,ACTIVO,84.61538461538461,0.2,BAJO_RIESGO
ES182378385C,0.3554513583071601,0.0563218839824745,0.266456808245056,false,319.09,1350.0,0.22607668351156354,23.636296296296294,31,MODERADO,88.88888888888889,0.4,MEDIO_RIESGO
ES182349056U,,0.2758589825719926,0.5902333386185574,false,181.33,1080.0,0.0,16.789814814814815,0,ACTIVO,88.88888888888889,0.2,BAJO_RIESGO
ES182325388M,,0.591423688306551,0.2793353208976285,false,379.57,2700.0,0.0,14.058148148148147,0,ACTIVO,89.47368421052632,0.2,BAJO_RIESGO
ES182203007E,0.0658472774057496,0.0622186008501992,0.2366108235287817,true,376.87,2160.0,0.12155890059491016,17.447685185185186,0,ACTIVO,85.71428571428571,0.2,RIESGO_CONTRATO
ES182118105Q,0.3917215528912013,0.3859490722846849,0.4938628816996244,true,363.47,1080.0,0.4238445022918369,33.65462962962963,31,MODERADO,88.88888888888889,0.4,MEDIO_RIESGO
ES182334192K,0.8687984178103587,0.7207502027552601,0.6940926425266661,false,282.8,1890.0,0.761213754364095,14.962962962962964,31,MODERADO,88.0,0.4,MEDIO_RIESGO
ES182413340S,,0.6491528546484134,0.4400578303966329,false,275.94,648.0,0.0,42.583333333333336,31,MODERADO,50.0,0.4,MEDIO_RIESGO
ES182163286L,0.3335021357307007,0.201495708212856,0.2750003523983893,false,262.17,1890.0,0.26999939878064866,13.871428571428574,62,MODERADO,90.625,0.4,MEDIO_RIESGO
ES182400187Z,,0.2755358466931539,0.7121551551910698,false,442.69,2430.0,0.0,18.217695473251027,0,ACTIVO,90.0,0.2,BAJO_RIESGO
ES182364647R,,0.429144468764177,0.5352762504724826,false,153.9,918.0,0.0,16.764705882352942,31,MODERADO,88.23529411764706,0.4,MEDIO_RIESGO
ES182427814W,,0.6964779867315383,0.4382813743111921,false,465.75,1890.0,0.0,24.642857142857146,0,ACTIVO,90.0,0.2,BAJO_RIESGO
ES182163599V,0.5330562922343284,0.7042423129673397,0.4776491548517548,false,396.31,4320.0,0.5716492533511409,9.173842592592592,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182349649I,,0.6285163728669966,0.1359510441732951,false,379.84,1620.0,0.0,23.44691358024691,0,ACTIVO,88.88888888888889,0.2,BAJO_RIESGO
ES182322702I,,0.6673168752315153,,false,231.61,2160.0,0.0,10.722685185185187,31,MODERADO,88.88888888888889,0.4,MEDIO_RIESGO
ES182115138A,,0.6867071309148899,0.656158373001177,false,125.71,918.0,0.0,13.693899782135075,31,MODERADO,89.47368421052632,0.4,MEDIO_RIESGO
ES182322976Q,,0.6115068289114453,0.7091891096653581,false,198.77,1080.0,0.0,18.404629629629632,0,ACTIVO,88.88888888888889,0.2,BAJO_RIESGO
ES182454267A,0.8783981890395768,0.7743719102964279,0.6092756673894402,false,237.28,1350.0,0.7540152555751481,17.576296296296295,0,ACTIVO,91.66666666666666,0.2,BAJO_RIESGO
ES182232848S,0.5445547968993408,0.5617453081645988,0.2238313174701554,false,368.28,3780.0,0.4433771408446983,9.742857142857142,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182147351V,,0.3321866205257303,0.6380435278721609,false,300.67,1242.0,0.0,24.2085346215781,93,POCO_ACTIVO,89.74358974358975,0.7,ALTO_RIESGO
ES182339244D,0.2814166392681885,0.6047009492104852,0.5762088360175724,false,378.27,2160.0,0.4874421414987487,17.5125,0,ACTIVO,86.66666666666667,0.2,BAJO_RIESGO
ES182301778L,0.6756359667116436,0.5882388610441728,0.2636468134452008,false,366.77,2160.0,0.5091738804003391,16.98009259259259,31,MODERADO,88.88888888888889,0.4,MEDIO_RIESGO
ES182348948C,0.4976692053082644,0.7507660820627341,0.3328505641648731,true,275.72,2592.0,0.5270952838452906,10.637345679012347,31,MODERADO,89.47368421052632,0.4,MEDIO_RIESGO
ES182136677P,0.2312918861078219,0.6955526474213171,0.8128226070575616,false,267.68,1080.0,0.5798890468622335,24.785185185185185,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182174947D,0.5412073397510062,0.7114549333482133,0.4276573700350293,false,320.87,1890.0,0.5601065477114163,16.977248677248678,31,MODERADO,87.5,0.4,MEDIO_RIESGO
ES182210508S,0.6919649230171174,0.4373703168538173,0.058825900475682,false,442.37,2160.0,0.3960537134488722,20.480092592592595,0,ACTIVO,89.41176470588236,0.2,BAJO_RIESGO
ES182319011K,0.8687319021756034,0.3653152831117915,0.6144143775673561,false,408.46,2700.0,0.616153854284917,15.128148148148146,0,ACTIVO,91.66666666666666,0.2,BAJO_RIESGO
ES182243903T,0.2459999843859504,0.5608083556786373,0.3979463219016906,false,419.15,2700.0,0.4015848873220928,15.524074074074074,0,ACTIVO,0.0,0.6,MEDIO_RIESGO
ES182426747X,0.1851769954606824,0.6639245541612238,0.6577838002083306,true,162.0,1350.0,0.502295116610079,12.0,0,ACTIVO,88.23529411764706,0.2,RIESGO_CONTRATO
ES182435176R,,0.6171386005541731,0.2851799046358216,false,415.15,2322.0,0.0,17.87898363479759,0,ACTIVO,84.61538461538461,0.2,BAJO_RIESGO
ES182287737E,,0.5680605842999673,0.5082869913916046,false,314.5,2700.0,0.0,11.648148148148147,0,ACTIVO,89.65517241379311,0.2,BAJO_RIESGO
ES182231660O,,0.6561228086185235,0.7209441499436497,false,65.18,810.0,0.0,8.046913580246914,0,ACTIVO,90.0,0.2,BAJO_RIESGO
ES182174998A,,0.4273079649223603,0.3506958432829587,true,137.21,1350.0,0.0,10.163703703703703,0,ACTIVO,90.9090909090909,0.2,RIESGO_CONTRATO
ES182216733Z,,0.4231391861723664,,false,480.71,5400.0,0.0,8.902037037037037,0,ACTIVO,88.88888888888889,0.2,BAJO_RIESGO
ES182361973C,,0.1735739251618644,0.7366226976503176,false,311.74,1080.0,0.0,28.864814814814814,31,MODERADO,83.33333333333334,0.4,MEDIO_RIESGO
ES182201905G,,0.6591900495008605,5.272652387098E-4,false,233.33,2430.0,0.0,9.602057613168725,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182358417D,,0.0892299900597591,0.2525986978339766,true,285.88,1620.0,0.0,17.646913580246913,0,ACTIVO,88.88888888888889,0.2,RIESGO_CONTRATO
ES182436217P,,0.1551547983095395,0.5064842396679806,false,295.11,2700.0,0.0,10.930000000000001,31,MODERADO,89.87341772151899,0.4,MEDIO_RIESGO
ES182282682N,,0.7168029749326559,0.4066174366275036,false,164.27,2700.0,0.0,6.084074074074074,31,MODERADO,91.42857142857143,0.4,MEDIO_RIESGO
ES182320701C,,0.6036079481332192,,false,379.84,1620.0,0.0,23.44691358024691,0,ACTIVO,91.30434782608695,0.2,BAJO_RIESGO
ES182211616M,0.5343431973856928,0.5201856187003061,0.5334816299804352,false,509.33,3510.0,0.529336815355478,14.510826210826211,0,ACTIVO,87.5,0.2,BAJO_RIESGO
ES182446830M,0.4057795934931283,0.7404685047129658,0.7136313997323308,false,521.32,1890.0,0.6199598326461416,27.583068783068786,0,ACTIVO,89.28571428571429,0.2,BAJO_RIESGO
ES182281388R,,0.6988580127324348,0.2276129150623945,false,326.32,2160.0,0.0,15.107407407407408,31,MODERADO,90.0,0.4,MEDIO_RIESGO
ES182164497X,,0.5953596843244868,0.5832379256761245,false,182.9,2430.0,0.0,7.526748971193416,31,MODERADO,86.66666666666667,0.4,MEDIO_RIESGO
ES182124662D,0.3893756161855197,0.4847594343556914,0.5316861425197883,false,253.15,1620.0,0.46860706435366645,15.626543209876543,31,MODERADO,89.47368421052632,0.4,MEDIO_RIESGO
ES182294978L,,0.4212827575372537,,false,302.35,810.0,0.0,37.32716049382716,0,ACTIVO,66.66666666666666,0.2,BAJO_RIESGO
ES182395382H,0.7806945943950615,0.547599698223189,0.7751552674785404,false,354.08,1566.0,0.701149853365597,22.610472541507022,0,ACTIVO,90.9090909090909,0.2,BAJO_RIESGO
ES182304377A,,0.5381847232150999,0.4258928980051529,false,458.84,2052.0,0.0,22.360623781676413,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182194794I,0.280957470296807,0.6879759708963266,0.434733248750173,false,412.02,2160.0,0.46788889664776884,19.075,0,ACTIVO,89.65517241379311,0.2,BAJO_RIESGO
ES182197814Q,0.6549714013230352,0.1924043839392553,,false,897.26,4860.0,0.0,18.46213991769547,0,ACTIVO,90.69767441860465,0.2,BAJO_RIESGO
ES182274322A,0.4365302100163593,0.3151385503804977,0.2910973802776635,false,292.95,1620.0,0.3475887135581735,18.083333333333332,31,MODERADO,89.1891891891892,0.4,MEDIO_RIESGO
ES182283582D,0.7989939152595862,0.16229018918377,0.1624419982223248,false,668.63,2592.0,0.374575367555227,25.79591049382716,0,ACTIVO,90.38461538461539,0.2,BAJO_RIESGO
ES182214684T,,0.1438349436356874,,false,626.02,1620.0,0.0,38.64320987654321,62,MODERADO,89.28571428571429,0.4,MEDIO_RIESGO
ES182187741T,0.3402077203331936,0.5371410352990779,0.4686596550493113,false,684.02,2160.0,0.4486694702271943,31.66759259259259,0,ACTIVO,90.9090909090909,0.2,BAJO_RIESGO
ES182192993I,,0.5937360903115038,0.6848276586890367,false,575.05,1890.0,0.0,30.425925925925924,0,ACTIVO,90.12345679012346,0.2,BAJO_RIESGO
ES182371249J,,0.0279279798534056,0.4188542886233217,false,256.99,972.0,0.0,26.439300411522638,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182345708F,,0.6730541814330537,0.4382813743111921,false,435.94,1890.0,0.0,23.065608465608463,62,MODERADO,88.23529411764706,0.4,MEDIO_RIESGO
ES182182048A,0.9005046203344947,0.7043060746552384,0.8193176922872417,false,385.51,1620.0,0.8080427957589916,23.796913580246912,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182270458K,0.7802432624982335,0.514332156540761,0.5585066276769286,false,240.41,1890.0,0.6176940155719745,12.72010582010582,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182454973V,,0.746436742527125,0.7209441499436497,false,286.2,1080.0,0.0,26.5,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182359614S,0.2898974693453214,0.5415092014751935,0.3672910183026313,true,420.34,1890.0,0.39956589637438206,22.240211640211637,0,ACTIVO,89.53488372093024,0.2,RIESGO_CONTRATO
ES182118088T,,0.1237957551983311,0.5100895276257282,false,331.83,1350.0,0.0,24.58,0,ACTIVO,88.0,0.2,BAJO_RIESGO
ES182169011G,0.5181357476318439,0.577542234490361,,false,363.42,1080.0,0.0,33.650000000000006,31,MODERADO,66.66666666666666,0.4,MEDIO_RIESGO
ES182147566B,0.7341975443746899,0.614355036357225,0.7958031328748403,false,1262.41,4482.0,0.7147852378689183,28.16622043730478,0,ACTIVO,89.8876404494382,0.2,BAJO_RIESGO
ES182265039V,,0.6854779234048741,0.6879328378491735,false,64.91,810.0,0.0,8.013580246913579,31,MODERADO,89.8876404494382,0.4,MEDIO_RIESGO
ES182429235Q,0.7624461100064519,0.6679234366928724,0.6610235391308081,false,302.62,2484.0,0.6971310286100442,12.182769726247987,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182143769Y,0.3436147882938658,0.8036291076469001,0.7544061731797895,false,162.27,1350.0,0.6338833563735186,12.02,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182198494R,0.9014611815569136,0.5718660623198637,0.6075573001388961,false,567.27,3618.0,0.6936281813385579,15.679104477611942,0,ACTIVO,90.2439024390244,0.2,BAJO_RIESGO
ES182415279D,0.5202916067889274,0.5160417145401447,0.7421816117614419,false,400.84,1890.0,0.5928383110301714,21.208465608465605,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182200144H,,0.5769285429662095,0.3425288720742255,false,231.61,1620.0,0.0,14.296913580246914,31,MODERADO,91.30434782608695,0.4,MEDIO_RIESGO
ES182339118H,0.4640000142855845,0.5172103360878948,0.4794489811780563,false,621.05,1890.0,0.48688644385051183,32.859788359788354,0,ACTIVO,90.10989010989012,0.2,BAJO_RIESGO
ES182187102F,,0.4274792166473568,0.2176285202779586,false,264.22,1890.0,0.0,13.979894179894181,0,ACTIVO,90.19607843137256,0.2,BAJO_RIESGO
ES182393263M,0.5568176031548242,0.5706181364571633,0.722392890081304,false,272.27,972.0,0.6166095432310971,28.011316872427983,0,ACTIVO,90.32258064516128,0.2,BAJO_RIESGO
ES182388934I,,0.7645118343761335,0.6832688314232291,false,304.67,1890.0,0.0,16.12010582010582,0,ACTIVO,89.28571428571429,0.2,BAJO_RIESGO
ES182427103C,,0.6294910409041904,0.3062022983135042,false,440.8,2700.0,0.0,16.325925925925926,31,MODERADO,87.5,0.4,MEDIO_RIESGO
ES182129092C,,0.7266486828532692,0.7958031328748403,false,521.48,3240.0,0.0,16.095061728395063,31,MODERADO,88.88888888888889,0.4,MEDIO_RIESGO
ES182297012Q,0.4500565219229005,0.5678405813048116,0.6161216908872079,false,337.28,1350.0,0.5446729313716401,24.983703703703704,31,MODERADO,83.33333333333334,0.4,MEDIO_RIESGO
ES182412893G,,0.5659936562921726,,false,437.51,1512.0,0.0,28.935846560846564,93,POCO_ACTIVO,89.65517241379311,0.7,ALTO_RIESGO
ES182161090T,,0.5230721867803303,0.3910549766342248,false,407.92,1620.0,0.0,25.180246913580245,31,MODERADO,89.28571428571429,0.4,MEDIO_RIESGO
ES182193003O,,0.1013960159926963,0.7281412993111438,false,206.6,972.0,0.0,21.25514403292181,31,MODERADO,83.33333333333334,0.4,MEDIO_RIESGO
ES182111677I,0.4653852942252073,0.6584232465669398,0.646329897706246,false,247.16,3240.0,0.5900461461661312,7.628395061728395,31,MODERADO,90.47619047619048,0.4,MEDIO_RIESGO
ES182298203P,,0.320815052985736,0.5478104658520093,true,109.51,1188.0,0.0,9.218013468013469,0,ACTIVO,75.0,0.2,RIESGO_CONTRATO
ES182104490T,,0.7378714529181702,0.1634256947313434,false,442.37,1620.0,0.0,27.306790123456793,0,ACTIVO,83.33333333333334,0.2,BAJO_RIESGO
ES182452009A,0.7317841688914769,0.7357554280823925,,false,289.98,1620.0,0.0,17.900000000000002,0,ACTIVO,90.9090909090909,0.2,BAJO_RIESGO
ES182106994L,,0.050599522340455,,true,364.28,1350.0,0.0,26.983703703703704,31,MODERADO,85.71428571428571,0.4,MEDIO_RIESGO
ES182364097G,0.5339186783620349,0.3861149239309677,0.5154953751603267,false,350.68,1080.0,0.47850965915110977,32.470370370370375,62,MODERADO,85.71428571428571,0.4,MEDIO_RIESGO
ES182282600F,,0.655955036963403,,false,98.77,1620.0,0.0,6.096913580246913,31,MODERADO,90.9090909090909,0.4,MEDIO_RIESGO
ES182312172S,0.237117967749801,0.2446780653133662,,false,317.84,2430.0,0.0,13.079835390946501,31,MODERADO,89.1891891891892,0.4,MEDIO_RIESGO
ES182244870K,,0.43371999764324,0.3108182544189319,false,239.44,1350.0,0.0,17.7362962962963,0,ACTIVO,88.23529411764706,0.2,BAJO_RIESGO
ES182156022W,,0.6681901475000049,,false,160.22,3240.0,0.0,4.9450617283950615,31,MODERADO,89.47368421052632,0.4,MEDIO_RIESGO
ES182191637U,0.6333551920408746,0.3902645137920225,0.5460231970049609,false,447.55,1890.0,0.5232143009459527,23.67989417989418,31,MODERADO,89.47368421052632,0.4,MEDIO_RIESGO
ES182250165F,0.5835067120241305,0.5979278517165019,0.434733248750173,false,285.28,1458.0,0.5387226041636017,19.566529492455416,0,ACTIVO,88.46153846153845,0.2,BAJO_RIESGO
ES182448761Y,0.6046530868122554,0.6842224873559271,0.3910549766342248,false,277.45,1890.0,0.559976850267469,14.679894179894179,0,ACTIVO,89.1891891891892,0.2,BAJO_RIESGO
ES182361131L,,0.7150551856974963,0.7394117535524816,false,259.79,2700.0,0.0,9.621851851851853,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182428004I,,0.3366059773551116,0.6894791426446275,false,262.66,972.0,0.0,27.022633744855966,31,MODERADO,85.71428571428571,0.4,MEDIO_RIESGO
ES182107630J,,0.2231569326311043,,false,411.8,2160.0,0.0,19.064814814814817,31,MODERADO,90.2439024390244,0.4,MEDIO_RIESGO
ES182320774O,,0.6549031127469259,0.6925590674998008,false,147.74,2430.0,0.0,6.079835390946502,0,ACTIVO,75.0,0.2,BAJO_RIESGO
ES182380960A,,0.6655279414309501,0.2176285202779586,false,279.29,4320.0,0.0,6.465046296296297,0,ACTIVO,89.87341772151899,0.2,BAJO_RIESGO
ES182375025U,,0.1080026358978004,0.7801436381572275,false,405.76,2160.0,0.0,18.785185185185185,0,ACTIVO,89.65517241379311,0.2,BAJO_RIESGO
ES182355461B,0.6577387555600589,0.5842554071226868,,false,257.04,1620.0,0.0,15.866666666666667,31,MODERADO,87.5,0.4,MEDIO_RIESGO
ES182121274Q,,0.5931662906721936,0.4740512892789932,false,120.64,486.0,0.0,24.823045267489714,0,ACTIVO,80.0,0.2,BAJO_RIESGO
ES182293360F,,0.6136553749013692,,false,558.85,2430.0,0.0,22.997942386831276,31,MODERADO,90.0,0.4,MEDIO_RIESGO
ES182144932E,,0.7400270090961942,0.11911906455945,false,437.51,1620.0,0.0,27.006790123456792,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182199750Q,0.4217454288627565,0.6860434005398679,0.248535557339522,false,664.9,2430.0,0.4521081289140488,27.362139917695472,0,ACTIVO,88.23529411764706,0.2,BAJO_RIESGO
ES182244023J,,0.5700715505334721,,false,311.53,1890.0,0.0,16.483068783068784,31,MODERADO,85.71428571428571,0.4,MEDIO_RIESGO
ES182238957O,0.4821678316051397,0.6347541206571586,0.746300213050371,false,198.88,2160.0,0.6210740551042231,9.207407407407407,0,ACTIVO,90.0,0.2,BAJO_RIESGO
ES182298334R,0.2777986648065525,0.3749400072205837,,false,162.0,2484.0,0.0,6.521739130434782,31,MODERADO,91.17647058823529,0.4,MEDIO_RIESGO
ES182384530J,,0.6662139413733235,,false,235.82,1620.0,0.0,14.55679012345679,62,MODERADO,89.1891891891892,0.4,MEDIO_RIESGO
ES182403162R,0.7343010341599681,0.4771006879264663,,false,320.92,2700.0,0.0,11.885925925925926,0,ACTIVO,91.17647058823529,0.2,BAJO_RIESGO
ES182145704W,,0.6773080228956155,,true,260.87,1512.0,0.0,17.25330687830688,31,MODERADO,87.5,0.4,MEDIO_RIESGO
ES182107050I,0.3315480391054316,0.6218961845775556,,false,348.95,4320.0,0.0,8.077546296296296,0,ACTIVO,90.9090909090909,0.2,BAJO_RIESGO
ES182124720V,,0.4919771694367569,0.1325974952361461,false,478.28,2160.0,0.0,22.142592592592592,0,ACTIVO,87.5,0.2,BAJO_RIESGO
ES182147148F,,0.6220607136468278,0.4686596550493113,false,156.76,1890.0,0.0,8.294179894179894,0,ACTIVO,90.0,0.2,BAJO_RIESGO
ES182309025W,,0.6727220660367229,0.3606125659189888,false,582.5,2700.0,0.0,21.574074074074073,0,ACTIVO,89.28571428571429,0.2,BAJO_RIESGO
ES182455664F,,0.6338918221007351,0.3672910183026313,false,391.23,2160.0,0.0,18.1125,0,ACTIVO,89.1891891891892,0.2,BAJO_RIESGO
ES182160247K,,0.2384365184272632,0.5082869913916046,false,202.5,1620.0,0.0,12.5,62,MODERADO,89.47368421052632,0.4,MEDIO_RIESGO
ES182308808B,,0.3102602865378536,,true,248.13,540.0,0.0,45.949999999999996,31,MODERADO,89.23076923076924,0.4,MEDIO_RIESGO
ES182322516C,,0.5511023060881489,0.6279908192952864,false,283.55,1350.0,0.0,21.003703703703707,0,ACTIVO,75.0,0.2,BAJO_RIESGO
ES182436837G,0.2110004091407844,0.4452688304918623,,false,320.44,1890.0,0.0,16.954497354497356,31,MODERADO,66.66666666666666,0.4,MEDIO_RIESGO
ES182417294S,0.6470226651412162,0.4246237589265828,0.6413682574954046,false,619.54,2160.0,0.5710048938544011,28.682407407407407,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182344399T,0.6341984338493938,0.4419872209183588,0.4740512892789932,false,590.27,2430.0,0.516745648015582,24.29094650205761,0,ACTIVO,90.9090909090909,0.2,BAJO_RIESGO
ES182120462Z,,0.7063014051821911,0.5154953751603267,false,304.88,2700.0,0.0,11.29185185185185,31,MODERADO,80.0,0.4,MEDIO_RIESGO
ES182121001N,,0.5942898203832535,0.6610235391308081,false,385.78,1998.0,0.0,19.308308308308305,0,ACTIVO,90.21739130434783,0.2,BAJO_RIESGO
ES182170412A,0.5323147460245511,0.6565371362649783,0.5797274227921155,false,161.24,2700.0,0.589526435027215,5.971851851851852,0,ACTIVO,88.46153846153845,0.2,BAJO_RIESGO
ES182258542X,,0.03787699669969,0.040339894062988,true,238.57,810.0,0.0,29.453086419753085,0,ACTIVO,90.0,0.2,RIESGO_CONTRATO
ES182135869I,0.6651694044899603,0.7284735036400205,0.6496203111237195,false,149.47,1728.0,0.6810877397512334,8.64988425925926,0,ACTIVO,91.30434782608695,0.2,BAJO_RIESGO
ES182343834W,,0.7597268707243118,0.8435435389318647,false,61.51,1188.0,0.0,5.177609427609427,31,MODERADO,84.61538461538461,0.4,MEDIO_RIESGO
ES182207199Y,,0.122222303155819,,false,161.19,1890.0,0.0,8.528571428571428,31,MODERADO,90.0,0.4,MEDIO_RIESGO
ES182253023F,,0.6627671826882786,0.6313545365850379,false,61.99,1620.0,0.0,3.8265432098765437,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182403381O,0.7229766400056653,0.0072539396475901,0.5154953751603267,true,212.92,810.0,0.41524198493786074,26.28641975308642,31,MODERADO,87.5,0.4,MEDIO_RIESGO
ES182432123M,,0.6892794664034272,0.8004513396487078,false,285.23,1998.0,0.0,14.275775775775776,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182390595M,0.532827462541015,0.4176032101191671,,false,220.27,3780.0,0.0,5.827248677248678,0,ACTIVO,90.9090909090909,0.2,BAJO_RIESGO
ES182358377G,,0.6561228086185235,,false,436.91,1890.0,0.0,23.11693121693122,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182143814W,0.2361567130417428,0.7343372562762739,0.6610235391308081,false,262.06,4374.0,0.5438391694829416,5.991312299954275,0,ACTIVO,89.33333333333333,0.2,BAJO_RIESGO
ES182195541S,,0.7637195982437676,0.3876253444214701,false,108.0,2430.0,0.0,4.444444444444445,31,MODERADO,90.0,0.4,MEDIO_RIESGO
