CLIENT_ID,TOTAL_TRANSACCIONES,DIAS_CON_ACTIVIDAD,GASTO_PROMEDIO_DIARIO,GASTO_VARIABILIDAD,DIAS_DESDE_ULTIMA_ACTIVIDAD,SEGMENTO_ACTIVIDAD,GASTO_TOTAL,SALDO_PROMEDIO,LIMITE_MAXIMO,GASTO_POR_TRANSACCION,PORCENTAJE_USO_LIMITE,TOTAL_INCOME,AMOUNT_PRODUCT,NUMBER_OF_PRODUCTS,NAME_PRODUCT_TYPE,RENTABILIDAD_ESTIMADA,RANK_VALOR,SEGMENTO_VALOR,CLIENTE_DIGITAL,TASA_RETENCION,OWN_INSURANCE_CAR,SCORE_PROMEDIO,RATIO_DEUDA_INGRESO,NON_COMPLIANT_CONTRACT,CAR_AGE,OPORTUNIDAD_CROSS_SELLING,OPORTUNIDAD_ENGAGEMENT,OPORTUNIDAD_UP_SELLING
ES182320728U,46,46,58.69565217391305,398.0932816182223,31,MODERADO,2700.0,1163.4260869565219,2700.0,58.69565217391305,43.08985507246377,1080.0,3252.8,2.0,PRODUCT 1,-1620.0,0.38340753610598327,B - VALOR MEDIO,NO,91.30434782608695,false,0.0,22.060185185185187,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182320774O,4,4,0.0,0.0,0,ACTIVO,0.0,0.0,1620.0,0.0,0.0,2430.0,4070.9,3.0,PRODUCT 1,2430.0,0.6871755890976219,C - BAJO VALOR,NO,75.0,false,0.0,6.079835390946502,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182320776A,11,11,231.61363636363637,218.15300938894825,0,ACTIVO,2547.7499999999995,1139.957272727273,1620.0,231.61363636363632,70.36773288439957,1674.0,4050.0,,PRODUCT 1,-873.7499999999995,0.40364860462590946,B - VALOR MEDIO,NO,90.9090909090909,false,0.0,28.712664277180405,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182320785R,9,9,0.0,0.0,31,MODERADO,0.0,0.0,2700.0,0.0,0.0,1620.0,8100.0,2.0,PRODUCT 1,1620.0,0.6871755890976219,C - BAJO VALOR,NO,88.88888888888889,false,0.605479498462159,25.530246913580246,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182320911J,31,31,193.3548387096774,701.8302524298923,0,ACTIVO,5994.0,1123.1925806451613,5400.0,193.3548387096774,20.799862604540024,972.0,8154.0,5.0,PRODUCT 1,-5022.0,0.1777826039743729,A - ALTO VALOR,NO,90.32258064516128,false,0.0,24.527777777777775,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182320944B,9,9,0.0,0.0,62,MODERADO,0.0,0.0,1080.0,0.0,0.0,1350.0,14690.38,2.0,PRODUCT 1,1350.0,0.6871755890976219,C - BAJO VALOR,NO,88.88888888888889,false,0.0,31.816296296296294,false,20.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182321043D,35,35,0.0,0.0,31,MODERADO,0.0,0.0,5400.0,0.0,0.0,1620.0,5101.6,1.0,PRODUCT 1,1620.0,0.6871755890976219,C - BAJO VALOR,NO,91.42857142857143,false,0.6119257545798853,11.309876543209876,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182321088L,8,8,233.76375000000002,256.1202944453753,0,ACTIVO,1870.1100000000001,1051.35625,1620.0,233.76375000000002,64.89853395061729,2430.0,6255.36,2.0,PRODUCT 1,559.8899999999999,0.4875230752524704,B - VALOR MEDIO,NO,87.5,false,0.0,13.542386831275719,false,14.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182321188D,10,10,0.0,0.0,31,MODERADO,0.0,0.0,1620.0,0.0,0.0,1890.0,3240.0,1.0,PRODUCT 1,1890.0,0.6871755890976219,C - BAJO VALOR,NO,90.0,false,0.0,9.3,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182321294N,22,22,0.0,0.0,31,MODERADO,0.0,0.0,10800.0,0.0,0.0,2700.0,6343.6,2.0,PRODUCT 1,2700.0,0.6871755890976219,C - BAJO VALOR,NO,90.9090909090909,false,0.0,9.375925925925927,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182321307O,11,11,85.61727272727273,135.9846097241088,0,ACTIVO,941.79,392.46727272727276,540.0,85.61727272727272,72.67912457912459,3510.0,2047.68,,PRODUCT 1,2568.21,0.6045390378977088,C - BAJO VALOR,NO,90.9090909090909,false,0.0,4.653846153846153,true,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182321323S,10,10,419.863,427.2017955395579,0,ACTIVO,4198.63,915.2139999999999,2700.0,419.863,33.89681481481481,1890.0,6029.96,2.0,PRODUCT 1,-2308.63,0.26387229883809316,B - VALOR MEDIO,NO,90.0,false,0.0,21.402645502645502,false,11.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182321618R,7,7,308.57142857142856,598.8599884065437,0,ACTIVO,2160.0,2206.73,2160.0,308.57142857142856,102.16342592592594,1350.0,3768.66,,PRODUCT 1,-810.0,0.44701922032794006,B - VALOR MEDIO,NO,85.71428571428571,false,0.0,19.0,false,64.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182321694T,3,3,203.72333333333336,160.53251425593925,0,ACTIVO,611.1700000000001,56.196666666666665,540.0,203.72333333333336,10.40679012345679,3517.78,7680.96,1.0,PRODUCT 1,2906.61,0.6340536431751548,C - BAJO VALOR,NO,66.66666666666666,false,0.6679976468245115,6.855459977599508,false,1.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182321790U,78,78,27.32128205128205,185.765043342942,0,ACTIVO,2131.06,216.51230769230767,1890.0,27.32128205128205,11.455677655677654,1350.0,13500.0,2.0,PRODUCT 1,-781.06,0.45970246497991096,B - VALOR MEDIO,NO,89.74358974358975,false,0.0,42.36814814814815,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182321838X,17,17,661.0047058823528,1247.3198616940526,0,ACTIVO,11237.08,3740.0770588235296,5400.0,661.0047058823529,69.26068627450981,3780.0,12938.4,2.0,PRODUCT 1,-7457.08,0.06211315017917255,A - ALTO VALOR,NO,88.23529411764706,false,0.4706474633484032,10.048677248677249,false,12.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182321875Y,13,13,128.83076923076925,330.682658512698,0,ACTIVO,1674.8000000000002,293.07384615384615,10800.0,128.83076923076925,2.7136467236467237,2700.0,2862.0,0.0,PRODUCT 1,1025.1999999999998,0.5108046476273211,C - BAJO VALOR,NO,84.61538461538461,false,0.0,4.548148148148148,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182321890I,27,27,0.0,0.0,0,ACTIVO,0.0,0.0,2160.0,0.0,0.0,2970.0,6540.48,6.0,PRODUCT 1,2970.0,0.6871755890976219,C - BAJO VALOR,NO,88.88888888888889,false,0.0,10.318181818181818,true,21.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182321900T,11,11,507.6,799.5100749834238,0,ACTIVO,5583.6,2018.830909090909,5400.0,507.6,37.38575757575757,1890.0,9703.8,4.0,PRODUCT 1,-3693.6000000000004,0.19524378325551092,A - ALTO VALOR,NO,90.9090909090909,false,0.0,15.094179894179893,false,15.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182321939Z,96,96,43.425000000000004,114.50551354226987,0,ACTIVO,4168.8,706.4447916666667,1080.0,43.425000000000004,65.41155478395062,1188.0,5232.38,2.0,PRODUCT 1,-2980.8,0.2656314474970138,B - VALOR MEDIO,NO,89.58333333333334,false,0.0,14.554713804713803,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182321976D,11,11,0.0,0.0,62,MODERADO,0.0,0.0,9180.0,0.0,0.0,3780.0,7297.99,,PRODUCT 1,3780.0,0.6871755890976219,C - BAJO VALOR,NO,81.81818181818183,false,0.0,18.33148148148148,false,22.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182322041P,11,11,93.66818181818181,170.01327658851716,0,ACTIVO,1030.35,730.8318181818183,1620.0,93.66818181818181,45.113075196408545,1080.0,4378.75,6.0,PRODUCT 1,49.65000000000009,0.5977630578781626,C - BAJO VALOR,NO,90.9090909090909,false,0.5660088416287689,22.139814814814816,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182322053K,3,3,180.0,311.7691453623979,31,MODERADO,540.0,0.0,0.0,180.0,0.0,1512.0,3753.22,4.0,PRODUCT 1,972.0,0.6411119556955153,C - BAJO VALOR,NO,66.66666666666666,false,0.4513816923520731,9.196428571428573,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182322138Z,28,28,122.92535714285714,189.79617947764956,0,ACTIVO,3441.91,1811.7385714285715,5400.0,122.92535714285714,33.55071428571429,1620.0,5400.0,4.0,PRODUCT 1,-1821.9099999999999,0.3137365620588555,B - VALOR MEDIO,NO,89.28571428571429,false,0.0,17.019753086419755,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182322163C,20,20,13.5,60.37383539249432,62,MODERADO,270.0,0.0,3240.0,13.5,0.0,648.0,3555.36,5.0,PRODUCT 1,378.0,0.6676294928873928,C - BAJO VALOR,NO,90.0,false,0.0,36.90895061728395,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182322236C,10,10,0.0,0.0,0,ACTIVO,0.0,0.0,540.0,0.0,0.0,1890.0,5454.0,3.0,PRODUCT 1,1890.0,0.6871755890976219,C - BAJO VALOR,NO,90.0,false,0.0,13.965608465608465,false,64.5,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182322300P,8,8,134.9275,381.63260087419155,0,ACTIVO,1079.42,1060.4025,1080.0,134.9275,98.18541666666665,2160.0,2808.0,2.0,PRODUCT 1,1080.58,0.593962428059507,C - BAJO VALOR,NO,87.5,false,0.0,6.394907407407407,true,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182322380Y,29,29,244.48862068965514,951.6674573562378,31,MODERADO,7090.169999999999,4886.630689655171,5400.0,244.48862068965514,90.49316091954022,1620.0,5731.45,3.0,PRODUCT 1,-5470.169999999999,0.1399934846345966,A - ALTO VALOR,NO,89.65517241379311,false,0.5910369816144843,40.10987654320988,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182322417O,77,77,178.26311688311685,440.4349094757295,31,MODERADO,13726.259999999998,882.7216883116884,2160.0,178.26311688311685,40.86674482924483,1350.0,8694.0,3.0,PRODUCT 1,-12376.259999999998,0.03907047453578021,A - ALTO VALOR,NO,89.6103896103896,false,0.0,18.943703703703704,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182322465E,29,29,154.57172413793103,493.1707470112511,0,ACTIVO,4482.58,1663.9713793103444,4320.0,154.57172413793103,38.51785600255427,1512.0,6480.0,3.0,PRODUCT 1,-2970.58,0.2480616787924856,B - VALOR MEDIO,NO,89.65517241379311,false,0.0,16.710978835978835,false,64.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182322516C,4,4,0.0,0.0,0,ACTIVO,0.0,0.0,2160.0,0.0,0.0,1350.0,8532.86,3.0,PRODUCT 1,1350.0,0.6871755890976219,C - BAJO VALOR,NO,75.0,false,0.0,21.003703703703707,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182322555F,6,6,0.0,0.0,0,ACTIVO,0.0,0.0,3240.0,0.0,0.0,3240.0,12034.44,3.0,PRODUCT 1,3240.0,0.6871755890976219,C - BAJO VALOR,NO,83.33333333333334,false,0.0,14.778395061728395,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182322617G,80,80,72.02250000000001,241.1036543596335,0,ACTIVO,5761.8,861.5634999999996,2700.0,72.02250000000001,31.909759259259246,1134.0,2700.0,4.0,PRODUCT 1,-4627.8,0.1873819090020632,A - ALTO VALOR,NO,90.0,false,0.43335624277135915,11.099647266313934,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182322702I,9,9,1354.1577777777777,1632.7293107307912,31,MODERADO,12187.42,5882.535555555556,10800.0,1354.1577777777777,54.46792181069959,2160.0,3234.6,,PRODUCT 1,-10027.42,0.051666847649038984,A - ALTO VALOR,NO,88.88888888888889,false,0.0,10.722685185185187,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182322704K,8,8,169.46875,172.60731944730998,0,ACTIVO,1355.75,592.6274999999999,1080.0,169.46875,54.87291666666666,864.0,4050.0,,PRODUCT 1,-491.75,0.5529590617873819,C - BAJO VALOR,NO,87.5,false,0.0,22.98148148148148,true,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182322728B,79,79,61.211392405063286,341.1861316158831,0,ACTIVO,4835.7,868.4283544303795,2160.0,61.211392405063286,40.20501640881386,2700.0,15269.47,2.0,PRODUCT 1,-2135.7,0.22981865566293844,B - VALOR MEDIO,SI,89.87341772151899,false,0.0,24.01814814814815,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182322778T,96,96,53.4375,261.6861443750791,0,ACTIVO,5130.0,738.4587500000002,2160.0,53.4375,34.1879050925926,2322.0,10061.44,2.0,PRODUCT 1,-2808.0,0.21659246389401673,B - VALOR MEDIO,NO,89.58333333333334,false,0.2824687938197002,18.425495262704565,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182322790O,95,95,26.339789473684206,222.5214995588351,0,ACTIVO,2502.28,848.6779999999998,2160.0,26.339789473684213,39.290648148148136,1620.0,13870.66,3.0,PRODUCT 1,-882.2800000000002,0.4084482571397546,B - VALOR MEDIO,NO,90.52631578947368,false,0.618885936529222,25.033333333333335,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182322828R,83,83,52.032168674698795,190.61899429994486,0,ACTIVO,4318.67,1034.2195180722892,2160.0,52.032168674698795,47.88053324408747,972.0,2700.0,0.0,PRODUCT 1,-3346.67,0.25766098382017594,B - VALOR MEDIO,NO,90.36144578313254,false,0.5241667324600447,18.78909465020576,true,2.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182322891G,72,72,39.866527777777776,204.7882123530546,0,ACTIVO,2870.39,420.23430555555564,1350.0,39.866527777777776,31.12846707818931,1350.0,14089.09,1.0,PRODUCT 1,-1520.3899999999999,0.3661635356716256,B - VALOR MEDIO,NO,88.88888888888889,false,0.0,41.5037037037037,false,9.0,ALTA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182322897M,37,37,179.31216216216214,395.70836367017637,31,MODERADO,6634.549999999999,1015.6564864864868,2160.0,179.31216216216214,47.021133633633646,2430.0,6750.0,5.0,PRODUCT 1,-4204.549999999999,0.1551091323705071,A - ALTO VALOR,NO,89.1891891891892,false,0.0,10.04238683127572,false,8.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182322976Q,9,9,0.0,0.0,0,ACTIVO,0.0,0.0,540.0,0.0,0.0,1080.0,5232.38,1.0,PRODUCT 1,1080.0,0.6871755890976219,C - BAJO VALOR,NO,88.88888888888889,false,0.0,18.404629629629632,false,11.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182322999W,24,24,0.0,0.0,0,ACTIVO,0.0,0.0,2160.0,0.0,0.0,2160.0,4316.71,2.0,PRODUCT 1,2160.0,0.6871755890976219,C - BAJO VALOR,NO,91.66666666666666,false,0.0,7.249999999999999,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182323071K,17,17,508.93176470588236,755.3522689549831,0,ACTIVO,8651.84,769.3623529411766,8640.0,508.93176470588236,8.9046568627451,2160.0,10800.0,2.0,PRODUCT 1,-6491.84,0.10428928222391139,A - ALTO VALOR,NO,88.23529411764706,false,0.6458712542001342,25.530092592592595,false,2.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182323082I,22,22,0.0,0.0,31,MODERADO,0.0,0.0,4050.0,0.0,0.0,1512.0,11384.77,2.0,PRODUCT 1,1512.0,0.6871755890976219,C - BAJO VALOR,SI,90.9090909090909,false,0.0,24.985449735449734,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182323125J,21,21,558.7714285714286,1051.4101184327917,0,ACTIVO,11734.2,2015.659047619048,5400.0,558.7714285714286,37.32701940035274,3780.0,8100.0,1.0,PRODUCT 1,-7954.200000000001,0.05618416766206971,A - ALTO VALOR,NO,90.47619047619048,false,0.0,6.265608465608466,false,8.0,ALTA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182323154R,1,1,0.0,,0,ACTIVO,0.0,0.0,3240.0,0.0,0.0,1890.0,10800.0,6.0,PRODUCT 1,1890.0,0.6871755890976219,C - BAJO VALOR,NO,0.0,false,0.5807976199950963,24.294179894179894,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182323321E,83,83,22.771084337349397,195.81445456631272,31,MODERADO,1890.0,457.37108433734977,1890.0,22.771084337349397,24.199528271817446,1350.0,6222.74,1.0,PRODUCT 1,-540.0,0.4822456292757085,B - VALOR MEDIO,NO,89.1566265060241,false,0.5266507862619644,18.396296296296295,false,9.0,ALTA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182323437M,94,94,22.97872340425532,222.78698919189938,0,ACTIVO,2160.0,69.38340425531915,2160.0,22.97872340425532,3.2121946414499605,2970.0,12032.71,6.0,PRODUCT 1,810.0,0.44701922032794006,B - VALOR MEDIO,NO,90.42553191489363,false,0.6820884639131292,14.405387205387205,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182323491D,16,16,351.9175,428.08024781186384,0,ACTIVO,5630.68,1206.3206250000003,3780.0,351.9175,31.913244047619056,1890.0,6130.24,7.0,PRODUCT 1,-3740.6800000000003,0.19287653382560538,A - ALTO VALOR,NO,87.5,false,0.0,13.208465608465609,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182323604B,13,13,810.2384615384615,1764.7427572399238,0,ACTIVO,10533.1,3786.463076923077,10800.0,810.2384615384616,35.059843304843305,1350.0,5400.0,3.0,PRODUCT 1,-9183.1,0.07175589097621891,A - ALTO VALOR,NO,84.61538461538461,false,0.0,22.963703703703704,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182323630F,96,96,79.3125,328.79170537943287,0,ACTIVO,7614.0,862.9613541666669,3240.0,79.3125,26.634609696502064,1350.0,7560.0,1.0,PRODUCT 1,-6264.0,0.12574655228580736,A - ALTO VALOR,NO,89.58333333333334,false,0.0,18.180000000000003,false,17.0,ALTA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182323700W,77,77,33.35194805194805,249.90404272671373,0,ACTIVO,2568.1,1058.201818181818,2160.0,33.35194805194805,48.99082491582491,1242.0,5454.0,,PRODUCT 1,-1326.1,0.4015636876968183,B - VALOR MEDIO,NO,89.6103896103896,false,0.0,24.64331723027375,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182323708C,18,18,0.0,0.0,62,MODERADO,0.0,0.0,2160.0,0.0,0.0,918.0,13500.0,6.0,PRODUCT 1,918.0,0.6871755890976219,C - BAJO VALOR,NO,88.88888888888889,false,0.0,43.171023965141615,true,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182323742Y,10,10,56.564,178.8710735697642,31,MODERADO,565.64,415.145,2160.0,56.564,19.219675925925923,1566.0,6533.89,,PRODUCT 1,1000.36,0.6385492453035074,C - BAJO VALOR,NO,90.0,false,0.0,12.054916985951468,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182323767V,20,20,340.21549999999996,447.89339084529337,31,MODERADO,6804.31,3793.429,5400.0,340.2155,70.2486851851852,1890.0,7452.0,5.0,PRODUCT 1,-4914.31,0.1492670213921164,A - ALTO VALOR,NO,90.0,false,0.0,15.359788359788359,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182323796Y,96,96,34.1325,240.86253080827748,0,ACTIVO,3276.7200000000003,171.74822916666668,2160.0,34.1325,7.9513069058641985,2430.0,13418.35,5.0,PRODUCT 1,-846.7200000000003,0.32639808882614835,B - VALOR MEDIO,NO,89.58333333333334,false,0.0,16.209053497942385,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182323857B,11,11,842.6545454545453,660.5410465272183,0,ACTIVO,9269.2,6030.540909090909,9180.0,842.6545454545455,65.69216676569617,3780.0,11644.56,,PRODUCT 1,-5489.200000000001,0.09199695949614507,A - ALTO VALOR,NO,90.9090909090909,false,0.0,9.048677248677249,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182323875Y,28,28,225.64285714285714,372.6923281053306,0,ACTIVO,6318.0,2793.927857142857,5400.0,225.64285714285714,51.73940476190476,2700.0,10027.26,2.0,PRODUCT 1,-3618.0,0.1660549462482354,A - ALTO VALOR,SI,89.28571428571429,false,0.5946898137455601,13.215925925925925,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182323882B,18,18,157.57055555555556,450.66630658160864,0,ACTIVO,2836.2699999999995,1679.6572222222226,8640.0,157.57055555555553,19.440477109053504,432.0,7915.32,5.0,PRODUCT 1,-2404.2699999999995,0.3698772939515691,B - VALOR MEDIO,NO,88.88888888888889,false,0.0,53.93749999999999,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182324006Y,6,6,0.0,0.0,0,ACTIVO,0.0,0.0,1620.0,0.0,0.0,3240.0,10026.07,5.0,PRODUCT 1,3240.0,0.6871755890976219,C - BAJO VALOR,NO,83.33333333333334,false,0.0,10.029938271604939,false,15.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182324120P,5,5,0.0,0.0,31,MODERADO,0.0,0.0,1080.0,0.0,0.0,1620.0,15120.0,,PRODUCT 1,1620.0,0.6871755890976219,C - BAJO VALOR,NO,80.0,false,0.0,27.38641975308642,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182324194M,82,82,22.141341463414633,78.0178493309553,0,ACTIVO,1815.5900000000001,92.24097560975598,810.0,22.141341463414637,11.387774766636541,3024.0,5232.38,2.0,PRODUCT 1,1208.4099999999999,0.4933651862308611,B - VALOR MEDIO,NO,90.2439024390244,false,0.5564510091409721,8.117724867724867,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182324199P,7,7,0.0,0.0,31,MODERADO,0.0,0.0,1620.0,0.0,0.0,1890.0,4125.6,1.0,PRODUCT 1,1890.0,0.6871755890976219,C - BAJO VALOR,NO,85.71428571428571,false,0.0,10.7,false,10.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182324314Q,31,31,120.14677419354838,368.57144933185026,0,ACTIVO,3724.55,893.3138709677418,3240.0,120.1467741935484,27.571415770609313,1620.0,10260.0,2.0,PRODUCT 1,-2104.55,0.292626778151808,B - VALOR MEDIO,NO,90.32258064516128,false,0.0,18.613580246913582,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182324360O,2,2,0.0,0.0,0,ACTIVO,0.0,0.0,3780.0,0.0,0.0,1620.0,6443.01,2.0,PRODUCT 1,1620.0,0.6871755890976219,C - BAJO VALOR,NO,50.0,false,0.0,21.190123456790122,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182324543A,7,7,803.8285714285714,1809.1274155554345,0,ACTIVO,5626.8,3869.218571428571,8100.0,803.8285714285714,47.76813051146384,5400.0,6101.95,1.0,PRODUCT 1,-226.80000000000018,0.19296340536431753,A - ALTO VALOR,NO,85.71428571428571,false,0.5478701738564434,5.797962962962963,true,9.0,ALTA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182324632B,11,11,0.0,0.0,0,ACTIVO,0.0,0.0,8100.0,0.0,0.0,1080.0,11382.98,1.0,PRODUCT 1,1080.0,0.6871755890976219,C - BAJO VALOR,NO,90.9090909090909,false,0.647063277919435,30.960185185185185,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182324680Y,12,12,619.3266666666667,1021.654314996768,31,MODERADO,7431.92,3516.779166666667,4860.0,619.3266666666667,72.36171124828533,2160.0,11340.0,2.0,PRODUCT 1,-5271.92,0.13104571614724725,A - ALTO VALOR,NO,83.33333333333334,false,0.0,20.89259259259259,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182324721X,9,9,137.24777777777777,195.61128340268218,0,ACTIVO,1235.23,242.99777777777777,2700.0,137.24777777777777,8.99991769547325,1350.0,6101.95,3.0,PRODUCT 1,114.76999999999998,0.5687696818329895,C - BAJO VALOR,NO,88.88888888888889,false,0.0,20.943703703703704,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182324823D,3,3,0.0,0.0,31,MODERADO,0.0,0.0,2160.0,0.0,0.0,1242.0,3412.8,2.0,PRODUCT 1,1242.0,0.6871755890976219,C - BAJO VALOR,NO,66.66666666666666,false,0.0,13.365539452495975,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182324875O,26,26,0.0,0.0,31,MODERADO,0.0,0.0,4050.0,0.0,0.0,2970.0,11660.11,4.0,PRODUCT 1,2970.0,0.6871755890976219,C - BAJO VALOR,NO,88.46153846153845,false,0.322145223243284,16.685521885521887,false,64.5,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182324886W,9,9,0.0,0.0,0,ACTIVO,0.0,0.0,1620.0,0.0,0.0,1188.0,6585.25,4.0,PRODUCT 1,1188.0,0.6871755890976219,C - BAJO VALOR,NO,88.88888888888889,false,0.0,28.43181818181818,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
